timestamp,angle
2026-04-02T12:40:36.580653,29.57603591349754
2026-04-02T12:40:36.604636,29.576607226487
2026-04-02T12:40:36.614112,29.577367880909243
2026-04-02T12:40:36.624431,29.57420365993127
2026-04-02T12:40:36.634611,29.57687980587143
2026-04-02T12:40:36.646652,29.57703508366529
2026-04-02T12:40:36.655598,29.57664465204555
2026-04-02T12:40:36.663580,29.57639063947584
2026-04-02T12:40:36.672720,29.57651594842276
2026-04-02T12:40:36.683196,29.576967598928857
2026-04-02T12:40:36.712756,29.577245181316027
2026-04-02T12:40:36.723662,29.576386219748628
2026-04-02T12:40:36.733585,29.576958316387437
2026-04-02T12:40:36.746636,29.57653317795016
2026-04-02T12:40:36.758003,29.57713152385486
2026-04-02T12:40:36.767987,29.57665740917919
2026-04-02T12:40:36.777790,29.576541269907473
2026-04-02T12:40:36.788724,29.577069228741063
2026-04-02T12:40:36.799605,29.57561208247976
2026-04-02T12:40:36.812130,29.576962429366514
2026-04-02T12:40:36.822784,29.57615664993482
2026-04-02T12:40:36.832933,29.576893229186243
2026-04-02T12:40:36.842877,29.57679192883414
2026-04-02T12:40:36.854735,29.576479104680498
2026-04-02T12:40:36.860317,29.576355744671456
2026-04-02T12:40:36.869603,29.577058848638508
2026-04-02T12:40:36.908634,29.57664164010631
2026-04-02T12:40:36.919740,29.5765508233654
2026-04-02T12:40:36.931485,29.57703145975439
2026-04-02T12:40:36.942343,29.57715582628818
2026-04-02T12:40:36.948862,29.576342230850543
2026-04-02T12:40:36.957906,29.577389005311023
2026-04-02T12:40:36.969250,29.575427556782635
2026-04-02T12:40:36.978499,29.577111805627784
2026-04-02T12:40:36.987689,29.577628572749436
2026-04-02T12:40:37.002246,29.57635129577138
2026-04-02T12:40:37.009306,29.577045124071624
2026-04-02T12:40:37.018329,29.57686116569549
2026-04-02T12:40:37.028348,29.576114880792492
2026-04-02T12:40:37.037485,29.57691389967606
2026-04-02T12:40:37.048426,29.57639255452335
2026-04-02T12:40:37.061275,29.576647826019347
2026-04-02T12:40:37.068813,29.57660143431508
2026-04-02T12:40:37.078693,29.576875029740084
2026-04-02T12:40:37.088014,29.57612691602217
2026-04-02T12:40:37.097567,29.576788662679288
2026-04-02T12:40:37.108561,29.576435088682928
2026-04-02T12:40:37.118548,29.577396535197103
2026-04-02T12:40:37.128275,29.57689361677207
2026-04-02T12:40:37.138693,29.576906940874157
2026-04-02T12:40:37.149474,29.57676727276661
2026-04-02T12:40:37.158165,29.577023578274886
2026-04-02T12:40:37.168474,29.576834845832625
2026-04-02T12:40:37.178659,29.5768764069235
2026-04-02T12:40:37.189256,29.577550229814623
2026-04-02T12:40:37.197906,29.57743920573117
2026-04-02T12:40:37.232664,29.576845371852443
2026-04-02T12:40:37.238915,29.57783513491254
2026-04-02T12:40:37.248459,29.576847540879218
2026-04-02T12:40:37.258529,29.57697426380021
2026-04-02T12:40:37.270988,29.577526631137967
2026-04-02T12:40:37.290244,29.576594066809125
2026-04-02T12:40:37.297363,29.576854235387607
2026-04-02T12:40:37.303157,29.577405416024465
2026-04-02T12:40:37.308596,29.57670312096455
