timestamp,angle,x1,y1,x2,y2,robot_x,robot_y
2026-04-02T12:45:07.810623,30.592874449388525,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.5970230102539,-741.1907348632812
2026-04-02T12:45:07.810841,30.591467228072517,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.64983367919922,-741.2488403320312
2026-04-02T12:45:07.811006,30.591982371759045,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.63790130615234,-741.2274169921875
2026-04-02T12:45:07.818323,30.595351523299,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.52882385253906,-741.0879516601562
2026-04-02T12:45:07.893848,30.591212995339692,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.65935516357422,-741.2593383789062
2026-04-02T12:45:07.902034,30.592543953859632,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.61412048339844,-741.2042846679688
2026-04-02T12:45:07.932421,30.589604448361374,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.7056655883789,-741.3260498046875
2026-04-02T12:45:07.945342,30.594472195592463,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.54939270019533,-741.12451171875
2026-04-02T12:45:07.955173,30.591596147421285,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.65027618408205,-741.243408203125
2026-04-02T12:45:07.964330,30.591396249812913,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.65550994873048,-741.251708984375
2026-04-02T12:45:07.974143,30.592395589271714,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.62374877929688,-741.2103271484375
2026-04-02T12:45:08.004234,30.58844827159455,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.74970245361328,-741.373779296875
2026-04-02T12:45:08.014619,30.590310143604324,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.68675231933594,-741.2967529296875
2026-04-02T12:45:08.023887,30.595533547139336,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.51861572265624,-741.0805053710938
2026-04-02T12:45:08.035194,30.588382436740346,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.74788665771484,-741.3765869140625
2026-04-02T12:45:08.043226,30.589513178115947,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.7083511352539,-741.329833984375
2026-04-02T12:45:08.054897,30.59187863166151,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.63640594482422,-741.2318115234375
2026-04-02T12:45:08.069448,30.589099752028954,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.72005462646484,-741.3469848632812
2026-04-02T12:45:08.078798,30.58899765877381,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.72704315185548,-741.3511352539062
2026-04-02T12:45:08.086376,30.587761194151337,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.77212524414062,-741.4022216796875
2026-04-02T12:45:08.096145,30.591955633198396,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.63916778564452,-741.228515625
2026-04-02T12:45:08.122532,30.588812361138,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.72624206542967,-741.3589477539062
2026-04-02T12:45:08.157297,30.588052023643467,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.75308227539062,-741.390380859375
2026-04-02T12:45:08.167529,30.591270986929594,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.66831970214844,-741.2567138671875
2026-04-02T12:45:08.176373,30.591828049548436,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.63895416259766,-741.23388671875
2026-04-02T12:45:08.185165,30.589307066461316,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.72034454345705,-741.3382568359375
2026-04-02T12:45:08.191823,30.58846510645858,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.7479248046875,-741.3731079101562
2026-04-02T12:45:08.201879,30.5908137589205,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.668701171875,-741.2759399414062
2026-04-02T12:45:08.213901,30.589816392474873,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.70540618896484,-741.317138671875
2026-04-02T12:45:08.223152,30.588038191971414,-414.06324908488546,494.87184047679426,256.40491559559706,474.4947034394455,-109.76052856445312,-741.3908081054688
