timestamp,angle
2026-03-31T10:18:44.106455,30.254780607343825
2026-03-31T10:18:44.259126,30.253151853343436
2026-03-31T10:18:44.325596,30.25295668422331
2026-03-31T10:18:44.334918,30.25167310968886
2026-03-31T10:18:44.345604,30.254595405458925
2026-03-31T10:18:44.358385,30.252978015542045
2026-03-31T10:18:44.370845,30.252495100867552
2026-03-31T10:18:44.413934,30.251967772711446
2026-03-31T10:18:44.414208,30.251100126223093
2026-03-31T10:18:44.423225,30.252166843787343
2026-03-31T10:18:44.434817,30.254921541606226
2026-03-31T10:18:44.436555,30.25489817509556
2026-03-31T10:18:44.455426,30.253683057715005
2026-03-31T10:18:44.493204,30.254805126815068
2026-03-31T10:18:44.514559,30.25391863436678
2026-03-31T10:18:44.523336,30.25492230637442
2026-03-31T10:18:44.534990,30.25463312007281
2026-03-31T10:18:44.548337,30.25308975323971
2026-03-31T10:18:44.554848,30.253891276488492
2026-03-31T10:18:44.571778,30.2563638990052
2026-03-31T10:18:44.585980,30.253128653634658
2026-03-31T10:18:44.619308,30.25466312736234
2026-03-31T10:18:44.627050,30.2522668523865
2026-03-31T10:18:44.639144,30.253621487940666
2026-03-31T10:18:44.655125,30.25327214993332
2026-03-31T10:18:44.671622,30.254650692491094
2026-03-31T10:18:44.724595,30.252534560489956
2026-03-31T10:18:44.731033,30.250909621571783
2026-03-31T10:18:44.744129,30.253357238346595
2026-03-31T10:18:44.754349,30.253901445579356
2026-03-31T10:18:44.765636,30.25178864789977
2026-03-31T10:18:44.825948,30.253562718424323
2026-03-31T10:18:44.838597,30.25311856381878
2026-03-31T10:18:44.848276,30.25386475692567
2026-03-31T10:18:44.855899,30.25475988113231
2026-03-31T10:18:44.866287,30.252797853317908
2026-03-31T10:18:44.876607,30.253211659469173
2026-03-31T10:18:44.887906,30.253136631368196
2026-03-31T10:18:44.898361,30.25327444872356
2026-03-31T10:18:44.910256,30.252979205481
2026-03-31T10:18:44.921898,30.254930637697864
2026-03-31T10:18:44.931826,30.2540425560205
2026-03-31T10:18:44.939592,30.252702962326918
2026-03-31T10:18:44.949174,30.25177838802225
2026-03-31T10:18:44.960652,30.253966292186437
2026-03-31T10:18:44.968191,30.254744304865657
2026-03-31T10:18:44.975003,30.251599981587443
2026-03-31T10:18:44.985360,30.252242204202016
2026-03-31T10:18:44.998711,30.252106529122262
2026-03-31T10:18:45.007633,30.254529991535076
2026-03-31T10:18:45.015771,30.253993630759535
2026-03-31T10:18:45.025114,30.25382618631264
2026-03-31T10:18:45.035270,30.25403078150252
2026-03-31T10:18:45.045024,30.254657295895576
2026-03-31T10:18:45.056186,30.253557884690323
2026-03-31T10:18:45.065256,30.253901500162865
2026-03-31T10:18:45.077410,30.25404322308047
2026-03-31T10:18:45.084783,30.251964934251667
2026-03-31T10:18:45.095250,30.25383177800465
2026-03-31T10:18:45.136717,30.25217089285725
2026-03-31T10:18:45.142392,30.253307401557908
2026-03-31T10:18:45.148801,30.25453614806368
2026-03-31T10:18:45.158180,30.253265473814167
2026-03-31T10:18:45.173235,30.25466534182752
2026-03-31T10:18:45.180734,30.253175484591505
2026-03-31T10:18:45.190776,30.254826347425176
2026-03-31T10:18:45.202024,30.253612433299956
2026-03-31T10:18:45.208783,30.25360336839777
2026-03-31T10:18:45.215524,30.25809268374837
2026-03-31T10:18:45.224380,30.25173180985413
2026-03-31T10:18:45.238671,30.253353086582035
2026-03-31T10:18:45.274183,30.253635953183082
2026-03-31T10:18:45.282674,30.25463174941785
2026-03-31T10:18:45.290463,30.25209294701442
2026-03-31T10:18:45.296773,30.25444064210917
2026-03-31T10:18:45.333271,30.25382497105439
2026-03-31T10:18:45.341113,30.253604505124592
2026-03-31T10:18:45.347998,30.254513432389242
2026-03-31T10:18:45.357616,30.252182748998756
2026-03-31T10:18:45.374112,30.253706315825827
2026-03-31T10:18:45.384644,30.25402348405789
2026-03-31T10:18:45.395659,30.253753795825784
2026-03-31T10:18:45.406303,30.25491500039678
2026-03-31T10:18:45.415289,30.251727776858928
2026-03-31T10:18:45.425664,30.251704376530547
2026-03-31T10:18:45.437935,30.2535596282654
2026-03-31T10:18:45.447858,30.254803908584883
2026-03-31T10:18:45.454108,30.252491624603643
2026-03-31T10:18:45.464753,30.254285157697012
2026-03-31T10:18:45.476074,30.25178953830668
2026-03-31T10:18:45.486285,30.253894367177224
2026-03-31T10:18:45.496773,30.25152997256922
2026-03-31T10:18:45.508523,30.25387412654721
2026-03-31T10:18:45.515843,30.25317180225255
2026-03-31T10:18:45.528133,30.252000108518747
2026-03-31T10:18:45.536943,30.25458082885439
2026-03-31T10:18:45.545007,30.254604702506587
2026-03-31T10:18:45.554665,30.25430726049533
2026-03-31T10:18:45.564866,30.25387187509822
2026-03-31T10:18:45.574876,30.251445925891353
2026-03-31T10:18:45.585678,30.254694053396406
2026-03-31T10:18:45.594303,30.254544090449453
2026-03-31T10:18:45.607071,30.25366038537687
2026-03-31T10:18:45.614836,30.25360430310047
2026-03-31T10:18:45.625865,30.25481443674863
2026-03-31T10:18:45.639637,30.25257805918762
2026-03-31T10:18:45.645314,30.254719174025762
2026-03-31T10:18:45.655805,30.251639444350996
2026-03-31T10:18:45.665004,30.25490800874596
2026-03-31T10:18:45.675990,30.25469924398568
2026-03-31T10:18:45.684117,30.25378037962467
2026-03-31T10:18:45.699673,30.253407211775173
2026-03-31T10:18:45.710024,30.254915295585118
2026-03-31T10:18:45.721132,30.254153367649817
2026-03-31T10:18:45.727534,30.25311875267416
2026-03-31T10:18:45.736420,30.25388211220034
2026-03-31T10:18:45.748474,30.251695588035954
2026-03-31T10:18:45.788949,30.25214229750929
2026-03-31T10:18:45.799099,30.253391804659774
2026-03-31T10:18:45.807948,30.253924195634298
2026-03-31T10:18:45.816498,30.253997435020302
2026-03-31T10:18:45.826537,30.25251956321811
2026-03-31T10:18:45.865596,30.25446678737649
2026-03-31T10:18:45.871194,30.251386880654415
2026-03-31T10:18:45.878362,30.254001349600504
2026-03-31T10:18:45.889267,30.254971414082522
2026-03-31T10:18:45.895893,30.253397165376146
2026-03-31T10:18:45.904565,30.253317455443064
2026-03-31T10:18:45.916005,30.254967415045744
2026-03-31T10:18:45.959207,30.251857059698068
2026-03-31T10:18:45.968746,30.2542008638593
2026-03-31T10:18:45.977782,30.25485355633321
2026-03-31T10:18:45.987809,30.253697858969268
2026-03-31T10:18:45.994275,30.25341747008625
