timestamp,x,y
2026-03-31T10:23:38.000484,257.8259582519531,478.37091064453125
2026-03-31T10:23:38.004969,257.7830505371094,478.40203857421875
2026-03-31T10:23:38.012569,257.78839111328125,478.40802001953125
2026-03-31T10:23:38.020166,257.78863525390625,478.4085388183594
2026-03-31T10:23:38.025290,257.7872009277344,478.40203857421875
2026-03-31T10:23:38.034603,257.786865234375,478.4071960449219
2026-03-31T10:23:38.054165,257.8408203125,478.39044189453125
2026-03-31T10:23:38.059913,257.79052734375,478.403076171875
2026-03-31T10:23:38.072494,257.7879943847656,478.4034118652344
2026-03-31T10:23:38.078567,257.7977294921875,478.3559875488281
2026-03-31T10:23:38.087809,257.84674072265625,478.4550476074219
2026-03-31T10:23:38.096226,257.7830810546875,478.3982849121094
2026-03-31T10:23:38.105038,257.84124755859375,478.3971252441406
2026-03-31T10:23:38.115486,257.78802490234375,478.4037170410156
2026-03-31T10:23:38.127600,257.8507385253906,478.387939453125
2026-03-31T10:23:38.137886,257.8553161621094,478.3880920410156
2026-03-31T10:23:38.144940,257.8471374511719,478.383056640625
2026-03-31T10:23:38.156002,257.7879333496094,478.4017028808594
2026-03-31T10:23:38.173896,257.78961181640625,478.4037780761719
2026-03-31T10:23:38.180539,257.77886962890625,478.3976135253906
2026-03-31T10:23:38.187796,257.8471374511719,478.3815002441406
2026-03-31T10:23:38.196612,257.78851318359375,478.403564453125
2026-03-31T10:23:38.218991,257.79150390625,478.41064453125
2026-03-31T10:23:38.232067,257.79095458984375,478.40423583984375
2026-03-31T10:23:38.252649,257.7889709472656,478.4078063964844
2026-03-31T10:23:38.265144,257.84100341796875,478.3860168457031
2026-03-31T10:23:38.290679,257.8226013183594,478.3716735839844
2026-03-31T10:23:38.298678,257.78466796875,478.3997802734375
2026-03-31T10:23:38.305351,257.78826904296875,478.4056701660156
2026-03-31T10:23:38.316524,257.7904968261719,478.40704345703125
2026-03-31T10:23:38.324864,257.8666076660156,478.4151916503906
2026-03-31T10:23:38.341251,257.7972717285156,478.4168701171875
2026-03-31T10:23:38.352998,257.7847900390625,478.39776611328125
2026-03-31T10:23:38.363767,257.7920837402344,478.4076232910156
2026-03-31T10:23:38.374664,257.7885437011719,478.4088439941406
2026-03-31T10:23:38.383926,257.804931640625,478.3670959472656
2026-03-31T10:23:38.392860,257.8314514160156,478.38409423828125
2026-03-31T10:23:38.401465,257.7921142578125,478.3585205078125
2026-03-31T10:23:38.424010,257.79052734375,478.4076843261719
2026-03-31T10:23:38.454599,257.84637451171875,478.3924255371094
2026-03-31T10:23:38.464662,257.7826843261719,478.3427734375
2026-03-31T10:23:38.472654,257.8776550292969,478.45245361328125
2026-03-31T10:23:38.478372,257.7872009277344,478.4049987792969
2026-03-31T10:23:38.486589,257.78643798828125,478.401123046875
2026-03-31T10:23:38.497426,257.783935546875,478.404052734375
2026-03-31T10:23:38.505405,257.7881164550781,478.4034423828125
2026-03-31T10:23:38.520021,257.7872619628906,478.4020690917969
2026-03-31T10:23:38.528839,257.7814025878906,478.4004821777344
2026-03-31T10:23:38.535885,257.7944641113281,478.4085388183594
2026-03-31T10:23:38.562574,257.7890625,478.40765380859375
2026-03-31T10:23:38.569232,257.7960510253906,478.41412353515625
2026-03-31T10:23:38.578421,257.79931640625,478.3426513671875
2026-03-31T10:23:38.586340,257.7877502441406,478.4051818847656
2026-03-31T10:23:38.596401,257.7911376953125,478.4020080566406
2026-03-31T10:23:38.607861,257.8237609863281,478.3907165527344
2026-03-31T10:23:38.616565,257.826171875,478.37664794921875
2026-03-31T10:23:38.627430,257.7953186035156,478.41046142578125
2026-03-31T10:23:38.636675,257.789794921875,478.4053649902344
2026-03-31T10:23:38.651416,257.79058837890625,478.40594482421875
2026-03-31T10:23:38.665179,257.78546142578125,478.3997802734375
2026-03-31T10:23:38.672204,257.7799987792969,478.3940734863281
2026-03-31T10:23:38.679034,257.7870788574219,478.397705078125
2026-03-31T10:23:38.695772,257.7812194824219,478.39288330078125
2026-03-31T10:23:38.705688,257.7849426269531,478.401123046875
2026-03-31T10:23:38.713765,257.78558349609375,478.40362548828125
2026-03-31T10:23:38.723273,257.78741455078125,478.4057312011719
2026-03-31T10:23:38.733310,257.7885437011719,478.40179443359375
2026-03-31T10:23:38.742177,257.7883605957031,478.4017333984375
2026-03-31T10:23:38.752584,257.8350524902344,478.39520263671875
2026-03-31T10:23:38.764408,257.7894287109375,478.40362548828125
2026-03-31T10:23:38.774345,257.7887268066406,478.4034118652344
2026-03-31T10:23:38.784596,257.77960205078125,478.3955383300781
2026-03-31T10:23:38.797020,257.8028869628906,478.3598937988281
2026-03-31T10:23:38.804284,257.7814025878906,478.4019470214844
2026-03-31T10:23:38.814518,257.7886657714844,478.401611328125
2026-03-31T10:23:38.824658,257.8349304199219,478.38922119140625
2026-03-31T10:23:38.833109,257.79400634765625,478.40777587890625
2026-03-31T10:23:38.840193,257.7878723144531,478.4073486328125
2026-03-31T10:23:38.847923,257.7822570800781,478.39984130859375
2026-03-31T10:23:38.858501,257.7842102050781,478.3998107910156
2026-03-31T10:23:38.865339,257.7831115722656,478.39996337890625
2026-03-31T10:23:38.876292,257.8224182128906,478.392333984375
2026-03-31T10:23:38.885809,257.7913818359375,478.406982421875
2026-03-31T10:23:38.911667,257.8517761230469,478.3896789550781
2026-03-31T10:23:38.917498,257.7863464355469,478.399169921875
2026-03-31T10:23:38.932574,257.78509521484375,478.4030456542969
2026-03-31T10:23:38.939152,257.8224182128906,478.3871154785156
2026-03-31T10:23:38.950183,257.78326416015625,478.3978271484375
2026-03-31T10:23:38.959550,257.85345458984375,478.4219665527344
2026-03-31T10:23:38.970425,257.7883605957031,478.40228271484375
2026-03-31T10:23:38.977449,257.78948974609375,478.4095458984375
2026-03-31T10:23:38.989670,257.7831726074219,478.3968505859375
2026-03-31T10:23:38.996435,257.7899475097656,478.4075012207031
2026-03-31T10:23:39.008839,257.7782897949219,478.4000244140625
2026-03-31T10:23:39.020072,257.7891540527344,478.40875244140625
2026-03-31T10:23:39.067792,257.7944641113281,478.41253662109375
2026-03-31T10:23:39.072737,257.7928161621094,478.4091796875
2026-03-31T10:23:39.079075,257.86260986328125,478.42572021484375
2026-03-31T10:23:39.084870,257.7875671386719,478.4041442871094
2026-03-31T10:23:39.095016,257.78338623046875,478.4007568359375
2026-03-31T10:23:39.104891,257.78466796875,478.3999328613281
2026-03-31T10:23:39.114882,257.78369140625,478.3980407714844
2026-03-31T10:23:39.124519,257.78564453125,478.39849853515625
2026-03-31T10:23:39.135281,257.7796325683594,478.398681640625
2026-03-31T10:23:39.146194,257.7703552246094,478.32489013671875
2026-03-31T10:23:39.175845,257.7916564941406,478.40960693359375
2026-03-31T10:23:39.185021,257.7893981933594,478.4026794433594
2026-03-31T10:23:39.191245,257.7869873046875,478.4017028808594
2026-03-31T10:23:39.197027,257.7824401855469,478.3982238769531
2026-03-31T10:23:39.206379,257.7829284667969,478.3994140625
2026-03-31T10:23:39.215774,257.7803039550781,478.39599609375
2026-03-31T10:23:39.229862,257.8050842285156,478.3576965332031
2026-03-31T10:23:39.243937,257.7886657714844,478.4095764160156
2026-03-31T10:23:39.249782,257.78912353515625,478.4019775390625
2026-03-31T10:23:39.256506,257.7939758300781,478.41204833984375
2026-03-31T10:23:39.265533,257.78582763671875,478.40570068359375
2026-03-31T10:23:39.275081,257.7838134765625,478.4023132324219
2026-03-31T10:23:39.298530,257.7886962890625,478.4051208496094
2026-03-31T10:23:39.328165,257.8472900390625,478.406005859375
2026-03-31T10:23:39.333780,257.7942810058594,478.4071350097656
2026-03-31T10:23:39.339890,257.7893981933594,478.40618896484375
2026-03-31T10:23:39.348553,257.7930908203125,478.40966796875
2026-03-31T10:23:39.356247,257.8441467285156,478.39617919921875
2026-03-31T10:23:39.364871,257.82147216796875,478.3975830078125
2026-03-31T10:23:39.375716,257.787841796875,478.4012451171875
2026-03-31T10:23:39.385849,257.7984924316406,478.3719177246094
2026-03-31T10:23:39.396345,257.7886962890625,478.4013671875
2026-03-31T10:23:39.406836,257.7943115234375,478.4087829589844
2026-03-31T10:23:39.415886,257.7851257324219,478.400634765625
2026-03-31T10:23:39.425854,257.7969970703125,478.41436767578125
2026-03-31T10:23:39.435665,257.7862548828125,478.40142822265625
2026-03-31T10:23:39.445668,257.8035888671875,478.37493896484375
2026-03-31T10:23:39.455278,257.8037414550781,478.41162109375
2026-03-31T10:23:39.465247,257.79132080078125,478.4041442871094
2026-03-31T10:23:39.475540,257.829833984375,478.38873291015625
2026-03-31T10:23:39.486251,257.78472900390625,478.40057373046875
2026-03-31T10:23:39.498267,257.76385498046875,478.3617248535156
2026-03-31T10:23:39.506224,257.86016845703125,478.4053039550781
2026-03-31T10:23:39.518716,257.7842102050781,478.4048767089844
2026-03-31T10:23:39.526737,257.78802490234375,478.3997497558594
2026-03-31T10:23:39.536057,257.7851257324219,478.3981018066406
2026-03-31T10:23:39.546043,257.7841796875,478.4026794433594
2026-03-31T10:23:39.557842,257.79632568359375,478.41351318359375
2026-03-31T10:23:39.565933,257.81500244140625,478.37164306640625
2026-03-31T10:23:39.575545,257.83056640625,478.3757629394531
2026-03-31T10:23:39.585229,257.826416015625,478.3990478515625
2026-03-31T10:23:39.595472,257.79168701171875,478.3671569824219
2026-03-31T10:23:39.606171,257.7919921875,478.4076232910156
2026-03-31T10:23:39.616533,257.7904357910156,478.40606689453125
2026-03-31T10:23:39.625826,257.78875732421875,478.4078063964844
2026-03-31T10:23:39.643551,257.7724304199219,478.3067932128906
2026-03-31T10:23:39.649168,257.78118896484375,478.3455810546875
2026-03-31T10:23:39.659055,257.7806701660156,478.40167236328125
2026-03-31T10:23:39.665948,257.77935791015625,478.4000244140625
2026-03-31T10:23:39.674666,257.78131103515625,478.4051513671875
2026-03-31T10:23:39.685839,257.78778076171875,478.40716552734375
2026-03-31T10:23:39.695053,257.79144287109375,478.4071044921875
2026-03-31T10:23:39.705368,257.785888671875,478.402099609375
2026-03-31T10:23:39.715873,257.785888671875,478.40203857421875
2026-03-31T10:23:39.724926,257.8316345214844,478.3904113769531
