timestamp,angle
2026-03-31T11:37:42.697600,30.37875491114554
2026-03-31T11:37:42.709482,30.384149249301753
2026-03-31T11:37:42.720410,30.378988668537524
2026-03-31T11:37:42.736378,30.379497460361478
2026-03-31T11:37:42.748388,30.38012243268276
2026-03-31T11:37:42.758483,30.378913867134884
2026-03-31T11:37:42.769217,30.382046135457003
2026-03-31T11:37:42.778690,30.377964811406592
2026-03-31T11:37:42.788642,30.383148418480182
2026-03-31T11:37:42.798219,30.378650309775807
2026-03-31T11:37:42.809228,30.381356113343294
2026-03-31T11:37:42.839892,30.378513336549755
2026-03-31T11:37:42.851275,30.380441955380874
2026-03-31T11:37:42.861908,30.381248414631763
2026-03-31T11:37:42.873995,30.38111712210915
2026-03-31T11:37:42.881960,30.382312402184777
2026-03-31T11:37:42.891743,30.383439095626585
2026-03-31T11:37:42.904579,30.381514855179883
2026-03-31T11:37:42.916849,30.381749996614445
2026-03-31T11:37:42.929112,30.37774636678768
2026-03-31T11:37:42.945333,30.382309042127766
2026-03-31T11:37:42.959977,30.392090037579823
2026-03-31T11:37:42.968560,30.382105382842614
2026-03-31T11:37:42.977372,30.379657664145125
2026-03-31T11:37:42.985439,30.38206977099876
2026-03-31T11:37:42.996754,30.379994883003047
2026-03-31T11:37:43.007837,30.382297644338394
2026-03-31T11:37:43.018531,30.378488110770782
2026-03-31T11:37:43.029267,30.384155948196195
2026-03-31T11:37:43.040304,30.381719681468677
2026-03-31T11:37:43.050612,30.382443841905296
2026-03-31T11:37:43.060610,30.377477614362046
2026-03-31T11:37:43.071471,30.37917483500558
2026-03-31T11:37:43.081518,30.378607826280735
2026-03-31T11:37:43.089313,30.387582186100495
2026-03-31T11:37:43.100402,30.387978091095952
2026-03-31T11:37:43.110351,30.39296080161737
2026-03-31T11:37:43.120980,30.39094782048316
2026-03-31T11:37:43.130144,30.390704664087682
2026-03-31T11:37:43.139714,30.390062500553128
2026-03-31T11:37:43.149650,30.389626082721406
2026-03-31T11:37:43.159519,30.39000859621638
2026-03-31T11:37:43.171693,30.39090186396801
2026-03-31T11:37:43.181417,30.38953658146595
2026-03-31T11:37:43.191685,30.38042023082316
2026-03-31T11:37:43.203597,30.380837057545225
2026-03-31T11:37:43.216572,30.378671510722203
2026-03-31T11:37:43.229387,30.378165461241515
2026-03-31T11:37:43.241894,30.38067295504604
2026-03-31T11:37:43.250808,30.378892731871
2026-03-31T11:37:43.261116,30.381567306263264
2026-03-31T11:37:43.270865,30.382545561758263
2026-03-31T11:37:43.280843,30.38075609608687
2026-03-31T11:37:43.293462,30.379197906196357
