timestamp,bump1,bump2,bump3,bump4,bump5,bump6,bump7,bump8,bump9,bump10,bump11,bump12,bump13,bump14,bump15,bump16,bump17,bump18,bump19,bump20,bump21,bump22,bump23,bump24,bump25,bump26,bump27,bump28,bump29,bump30,bump31,bump32,bump33,bump34,bump35,bump36,bump37,bump38,bump39,bump40,bump41,bump42,bump43,bump44,bump45,bump46,bump47,bump48,bump49,bump50,angle,sample_index,time_seconds,left_volume,right_volume,dB_SPL
2026-04-02 12:53:49.691148,22.349205311285626,-2.1302500605111985,14.387824700252736,-71.04200404662461,0.21795689643976093,20.310579428672693,4.245520371622405,28.728038716675332,7.49999999999999,-0.14295591748812678,-145.58669245332874,-53.95033929142552,-4.275191266733939,-3.9591202725506864,6.656552671855941,-7.654270381129575,12.8508034159323,15.237075084450654,19.72911624169552,-7.587319132532096,26.658430429267945,-33.371463118751215,14.477613182099192,21.355769989304353,15.927089847285634,18.3627230798238,-5.456835565184392,-5.90793660671504,5.362064233884916,10.86812242541715,17.18854822193844,-6.374214839762069,-149.97023120975916,0.418969820709324,19.24806740513725,-0.6650797119711065,27.733007343187168,14.234112567085454,5.3744938015664205,10.844563618517476,-32.49312370245116,18.055530635043084,6.078819157974001,7.543134875549081,10.382785751953158,2.8591454055179146,23.330746046661655,-153.0504198643146,-175.7744001596676,14.99999999999999,30.62722071757207,1708247,8.89712,0.622656,0.753631,88.45666852
2026-04-02 12:53:49.900430,13.557657052053534,158.71139164427035,2.7390053438077597,8.968499786144715,9.639853482456344,17.543582878918347,17.29896588333322,8.000733927239034,4.298581697119578,-8.067836732099611,6.347582762768881,5.152771620645599,16.213632127843756,0.622554708135311,9.966360477350674,2.073285229042578,8.190168544603184,9.575502158856555,17.631453558685237,12.3857386444834,15.078408590256368,3.452395831433539,20.84655416268311,24.941200492253124,7.815626196541745,16.970659251844754,22.565742679178925,16.27594242705884,6.644052732108898,6.860152346798578,8.075643113638186,-5.086375788155252,7.926396295814003,-4.756834614468914,22.706183651818957,13.446137209168098,19.876509941473316,-1.9531069989710939,-165.5254667899365,1.0831273617904067,15.812358685513978,-3.9533686960625274,25.768291407975337,-0.36965675358692995,-14.173577012441344,5.711391644270365,-3.978353193826655,8.956024652067818,12.55537175142885,13.05427102036382,30.753168842415565,1748455,9.106536,0.572436,0.89558,90.20874852
2026-04-02 12:53:49.953373,-63.0,15.958712575821146,-97.39868238375217,27.317997068471676,109.50000000000001,130.9345432244093,-66.78507906924347,-127.98143317321826,0.0,-51.082831566029675,-93.88542759269777,-122.6911525215017,-117.43365703346497,90.63958467572968,-69.8889757112765,171.82357370494546,-59.999999999999986,74.99999999999997,1.8386855108971587,50.999999999999986,-65.50850163194161,-81.0,-22.500000000000004,71.90060691434604,129.8271936060634,-134.45169184236804,0.0,2.888875717214047,-129.80087749096853,51.70816831881749,-157.37489799259814,-90.0,140.37598041590536,94.14985765446696,-123.24122764255787,108.84764290370157,0.0,135.5678838432311,-8.489235285181771e-15,-67.88207907608296,0.0,-136.91723601346592,-149.13223982488645,-162.0,-33.13192804320305,0.0,174.62535815325722,59.72500319532782,-121.2033400890641,-122.00759505178748,30.783703281429247,1758507,9.158891,0.311455,0.873121,65.33534478
2026-04-02 12:53:50.150421,9.335404724575028,8.079790354111667,3.2609946561922225,18.082858287502457,8.630568568983104,13.499999999999991,7.733486889536465,11.362720265246528,21.074616694103543,2.2829121784257933,11.830062172531173,16.087059725372814,15.89639400076472,16.49999999999999,4.381670376960965,1.5448100516481995,6.553866824642594,12.696027582096418,2.0240134978011564,12.25073678179858,8.276815009601028,12.781121186523535,-0.9281933430976905,4.814374574053741,14.823325646396583,2.102586814426413,9.419226878630376,8.161371730975457,9.251475989276484,12.039665906303043,3.369135527551351,17.554245191746208,4.59335485423822,3.9017397219072363,-174.4086028854754,14.305575919133814,10.206086426255611,-8.723148528372022e-15,17.493674224911498,5.347338500754317,16.93202706825589,14.77126567789073,-2.051505910017435,8.966258653079379,-0.2668682438480948,9.977911027469975,16.68933572352689,10.928075474614817,175.9011305647179,15.577739287843775,30.92628629033596,1796795,9.358307,0.382985,0.761956,91.40540173
2026-04-02 12:53:50.349849,-16.25169121483138,4.918901268770202,173.8526373100759,-153.0,16.967056230928023,-7.22907857840462,15.607464546235652,11.977734635247538,-5.319824394668105,-5.67004710915776,3.212570549937204,3.4652299085893454,153.8622740673106,27.21993702898638,-22.50000000000001,11.586747034595016,9.55502452817021,7.70354282057087,13.684776047684732,156.75243487041908,-89.16138899378326,14.508513604440004,-104.230087691306,15.063717779577694,4.2567227879310465,11.07160733985543,22.340438972808776,23.063861580700788,-8.554408619306383,5.517398974785027,-86.04733690102381,-177.73161401682435,8.183917387357223,11.609130732766578,15.656266657335069,-9.00262635424549,-92.06706021247007,1.2886047608161038,13.384041579001,26.929281258743952,-22.871489476440708,20.9977585280902,34.28986510512158,12.687913953127987,114.24677489467422,-0.4522545896627592,-101.00436637471253,18.34040631460796,-120.88285345332449,-148.58732698761693,31.06192200787452,1831384,9.538458,0.288275,0.779831,86.198218
2026-04-02 12:53:50.961370,-150.0,-148.5527161179149,-107.18880916935576,176.465131644194,-171.0,0.0,134.39464817697078,-59.345017122738994,161.52949820507047,-7.500000000000004,-81.42372001207158,85.40891066464486,0.0,-168.0,-30.000852607107664,0.0,104.06653451491698,-90.61471284679433,-175.50000000000003,-112.63774862662483,-60.00000000000001,-122.68570403076193,-21.84124590076845,61.49999999999999,2.999999999999992,0.0,174.33732747108988,15.739367929241979,86.99999999999999,-84.78988973102884,52.0741459587342,25.49999999999999,-107.50856555491404,-30.00000000000001,-66.03751102542182,92.99999999999997,34.20060067874755,-12.5904742678113,55.801981070708145,0.0,-101.95119711347617,134.70392478865836,-152.35207580590227,0.0,-10.153374474967523,171.85873720573045,-8.386506630557426,90.78454448369999,96.7203036006435,-134.01206937878456,31.483638422839203,1950088,10.156708,0.336318,0.768709,66.10764962
2026-04-02 12:53:51.158847,4.077961308476134,5.477312931880751,2.2651607893584673,13.390118330983466,5.505735459706856,1.5561389304824875,18.743821224181687,7.69587485650417,-6.604036711184437,12.323504856810764,15.964449899546235,6.0912836092274265,-5.233909944125291,10.064864970995218,17.735190992550958,2.4351677562267016,16.33288970797009,17.80690065971294,46.6923940790137,13.346696775765226,107.12386714894244,6.45655318856333,22.42137041564933,6.117687423894463,6.444712309827913,4.502699416550506,13.208170241372892,7.499999999999991,4.159047845381481,18.75578753493703,5.999999999999992,23.94081080002189,5.4560663704009205,14.081960168831966,4.712532695658633,10.057973807092008,11.684482792077356,18.441752673107185,7.165371976184551,12.144788916755646,7.394071067179943,19.8739880239585,1.0686459582208352,14.990443005793399,-3.3123540155116173,-3.2576286493882427,11.498671225357212,22.660230582280533,8.999999999999991,19.04587816323035,31.63803845476412,1989703,10.363036,0.529685,0.692591,91.49728409
2026-04-02 12:53:51.364329,3.3005489195700104,19.55148924750914,154.23355798168208,4.60423938904915,9.04272650536508,20.351684587816024,112.97793997334823,8.45125672084317,24.58014327433087,2.887185389285716,2.512765245578794,-13.412673012383072,11.98340286624069,-153.0,-5.9059943761922655,-82.21407686783715,-23.63036643837553,9.14697636851983,9.328105650887426,54.34330489544799,8.893168236705838,10.020591520850783,12.435505016503987,-2.6686369889912793,-175.09549294890917,-132.41327495710976,152.59082242893652,22.178607708873418,-9.99828439016304,-9.579107822087423,9.509159322672103,26.71933980428758,-0.3354047245750474,-12.910780548325569,-2.5940896262799336,-11.004376598098672,14.714803166369155,-49.13022704250354,7.857196224969233,145.1024611891211,-4.51008354924153,112.9401463627707,-169.928957640236,18.851190917713396,14.115061036994916,21.45376823856876,-12.842271668526354,18.633224332673556,7.564046684484634,-92.46412189550709,31.7852082959712,2029911,10.572453,0.462991,0.967088,86.53925305
2026-04-02 12:53:51.562445,17.046592334458207,8.782592328759455,0.19193166377797988,5.9232824794927605,-4.833098383401173,13.80600188758407,148.66173560558724,17.390675525023184,20.451517510022523,-139.1359180320481,5.921975731751199,171.7829257554713,32.136806701080616,14.869171734415325,7.156504935221159,18.225404402968177,-7.6792618197550935,101.0198677754246,8.080218639273486,31.50291489345781,28.000599754415575,20.731003717419284,-151.50000000000003,-12.31940922797821,144.07825656949908,17.440974705583788,-29.532388190608533,37.0343641174968,20.693682884811388,35.69343155559054,-7.952495750485189,146.45683556518438,-4.926453429912413,16.578629584350644,122.79571631733774,26.81490953311928,-1.2926849596359578,30.323763165133137,-12.541107532573868,-1.6074314373982577,169.56637681934112,23.766864355453034,50.06322856947554,-42.09734501293314,-0.7326626817159079,-4.648615499203422,-4.50000000000001,-1.5000000000000089,32.69811023847979,-137.61658781366623,31.931515026910027,2068199,10.77187,0.323854,0.83102,87.58336678
2026-04-02 12:53:51.764963,17.385548981704336,19.83112418326164,6.7719124732616995,-94.7352931285967,178.5783557050665,17.64848383226288,-21.352227990472674,30.742154583610432,10.338566992060832,-23.492984794415648,21.602846818454605,7.110846589801866,1.8097183724355037,-7.351936786225023,20.271941689079025,6.718640811843709,-6.830936725286276,10.144883653129673,5.815773998584335,3.7504705013957333,-133.67887988826485,25.761870113101278,0.4617515546622413,-9.123046469784677,18.516660464293334,5.290608213064897,3.735228936014494,0.930969270123158,-8.723148528372022e-15,6.422124259282835,9.62456393764784,21.440371282642637,-8.097387637766671,-5.830581879248313,31.2451930206724,1.531084287806226,16.909134814325334,-4.733669889177382,6.726698318309386,-2.30844605929455,-8.605984818964979,-0.6240361981280073,19.38575070145643,5.893496734469544,9.515374925209004,3.2763711508079743,13.945906431553837,-116.18592041311574,-100.17194885369022,-0.728795656527292,32.068372492307404,2103381,10.955109,0.311777,0.687342,88.46844339
