timestamp,dB_SPL,-90.0,-87.0,-84.0,-81.0,-78.0,-75.0,-72.0,-69.0,-66.0,-63.0,-60.0,-57.0,-54.0,-51.0,-48.0,-45.0,-42.0,-39.0,-36.0,-33.0,-30.0,-27.0,-24.0,-21.0,-18.0,-15.0,-12.0,-9.0,-6.0,-3.0,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,30.0,33.0,36.0,39.0,42.0,45.0,48.0,51.0,54.0,57.0,60.0,63.0,66.0,69.0,72.0,75.0,78.0,81.0,84.0,87.0,90.0,angle,sample_index,time_seconds,left_volume,right_volume
2026-04-02 12:25:40.702971,[68.1738777],3.897523639008076e-09,3.910919899717918e-09,3.951066140055771e-09,4.017804294484243e-09,4.110770962037247e-09,4.229253208652654e-09,4.371999745101466e-09,4.537003907668669e-09,4.721283552733855e-09,4.920693096178033e-09,5.12981294201807e-09,5.341968798251878e-09,5.549434195234037e-09,5.743859702347176e-09,5.916948194291222e-09,6.0613554372716595e-09,6.171741538691444e-09,6.245839131537803e-09,6.285351996032852e-09,6.296470668026129e-09,6.289806856495093e-09,6.279617319298666e-09,6.282308534060325e-09,6.314367302730843e-09,6.390014412003403e-09,6.5189850526721504e-09,6.704861853068219e-09,6.944304551267308e-09,7.227345109322764e-09,7.538690133070141e-09,7.859755564601655e-09,8.171013573736523e-09,8.454198570962157e-09,8.69400243047416e-09,8.879055542950886e-09,9.002183575559621e-09,9.060090746997857e-09,9.052708166337046e-09,8.982449278308341e-09,8.853551479247796e-09,8.671588733810762e-09,8.443151569540886e-09,8.175634004404137e-09,7.877050448529138e-09,7.555822547799195e-09,7.220510558169021e-09,6.8794993828488e-09,6.540673901618716e-09,6.2111268686201905e-09,5.896937011476128e-09,5.603040352321616e-09,5.3332003929010325e-09,5.090067635337505e-09,4.8753087375367214e-09,4.689781076102024e-09,4.533728741807017e-09,4.4069794203864306e-09,4.309126530580341e-09,4.239686039448305e-09,4.1982216705378616e-09,4.1844353513552e-09,30.84812780736202,1796202,9.355219,0.38336,0.792792
2026-04-02 12:25:40.897696,[86.29933275],4.529796517381236e-08,4.541373070656112e-08,4.576204375337061e-08,4.634581551971826e-08,4.716948218456581e-08,4.8238546750919146e-08,4.95593030804153e-08,5.11391883215545e-08,5.298845071668899e-08,5.512412999587596e-08,5.7577702189870415e-08,6.040806129228978e-08,6.372163938738842e-08,6.770115396650844e-08,7.264338989163331e-08,7.900424602240446e-08,8.74458210172217e-08,9.887575522462065e-08,1.144641424588022e-07,1.356195407982518e-07,1.6390500704750614e-07,2.008798495777e-07,2.478644350624774e-07,3.056436747556095e-07,3.741469945441593e-07,4.521632343277257e-07,5.371609042324979e-07,6.252808204150923e-07,7.115457149220537e-07,7.902917110468359e-07,8.557774684219751e-07,9.028808525622188e-07,9.27763703922629e-07,9.283826357187584e-07,9.047503994681026e-07,8.589021423471907e-07,7.945808017354241e-07,7.167101818981131e-07,6.30759548538109e-07,5.421128325721048e-07,4.555395948806935e-07,3.748312178230945e-07,3.026252148687216e-07,2.404036371274173e-07,1.886256715257302e-07,1.4694258640779133e-07,1.144440153968404e-07,8.98943630364189e-08,7.193216675177553e-08,5.921942607596377e-08,5.0539455999987625e-08,4.4849519854791124e-08,4.1298377557903486e-08,3.921973194456576e-08,3.811143260304741e-08,3.7608202221081283e-08,3.745334022012945e-08,3.7472799561807115e-08,3.7553443285798225e-08,3.762621063031249e-08,3.7654300501744364e-08,30.96078269386065,1829464,9.528458,0.436758,0.765347
2026-04-02 12:25:41.264848,[88.54702013],7.348778281849943e-08,7.365841449017368e-08,7.41721797324214e-08,7.503454994189843e-08,7.62542481115132e-08,7.784290631827048e-08,7.981513557233356e-08,8.218966900360238e-08,8.499258993300056e-08,8.826411405746726e-08,9.207093128704629e-08,9.652662022914127e-08,1.018228969277245e-07,1.0827406726371698e-07,1.1637550298577803e-07,1.2687370938261752e-07,1.4084024952446198e-07,1.5973462280934557e-07,1.854332611428668e-07,2.201953538903935e-07,2.6653452488504137e-07,3.269720851594045e-07,4.036653308902072e-07,4.979331668434726e-07,6.097371648188575e-07,7.37210535778121e-07,8.763488854287773e-07,1.0209737558243177e-06,1.1630461883914162e-06,1.2933447980057294e-06,1.4024431623392195e-06,1.4818447450891773e-06,1.525082438131344e-06,1.5285812964400984e-06,1.492122693666502e-06,1.4188271943735636e-06,1.3146712932977154e-06,1.1876440027905903e-06,1.046710454601318e-06,9.007686128813712e-07,7.577621542309843e-07,6.240590307745132e-07,5.041387926088687e-07,4.0057000278771444e-07,3.142147116565128e-07,2.445754022800189e-07,1.9019965111618293e-07,1.4907294961211254e-07,1.1895298842121277e-07,9.762226342773108e-08,8.305536389274491e-08,7.351053669705209e-08,6.756198993739689e-08,6.40911260893911e-08,6.225322285736219e-08,6.143268400450035e-08,6.119615091654185e-08,6.124930929580667e-08,6.140053416584275e-08,6.153267903362955e-08,6.158324338899653e-08,31.242821314186237,1899828,9.894937,0.42509,0.829545
2026-04-02 12:25:41.475384,[90.54541064],1.1635880896066546e-07,1.166402079202766e-07,1.174874932146169e-07,1.1890967203471009e-07,1.2092101262415885e-07,1.2354035652789976e-07,1.2679108606195554e-07,1.3070285430672074e-07,1.3531675184472816e-07,1.4069630773492716e-07,1.4694754656192628e-07,1.5425206886961046e-07,1.6291742013873046e-07,1.7344826579110684e-07,1.866393032289222e-07,2.036855978749004e-07,2.262976368588181e-07,2.56797208518955e-07,2.981580115525572e-07,3.539452179394215e-07,4.281061588155211e-07,5.245754330450706e-07,6.466860363223017e-07,7.964234010430106e-07,9.736150248297329e-07,1.175201324194113e-06,1.3947655618883032e-06,1.6224947850297262e-06,1.8456896669758044e-06,2.049842355507439e-06,2.2201769753531534e-06,2.343428678379492e-06,2.4095588012912537e-06,2.413092198960576e-06,2.353826347910375e-06,2.236786281575534e-06,2.071452399382064e-06,1.8704294179115049e-06,1.6478191327430288e-06,1.4175879135969603e-06,1.1921827586213483e-06,9.81565437798757e-07,7.927303126311101e-07,6.296752272653372e-07,4.937260557809295e-07,3.840823598398068e-07,2.984517905238409e-07,2.3366488383569813e-07,1.861976971049877e-07,1.525664960246189e-07,1.295890588021816e-07,1.1452771674449067e-07,1.0513988481372117e-07,9.966447548744746e-08,9.676995624855459e-08,9.548451147900613e-08,9.512280239574289e-08,9.5218439824553e-08,9.5467096490247e-08,9.568232400447718e-08,9.576446715039749e-08,31.341557322029484,1945062,10.130531,0.378285,0.821167
2026-04-02 12:25:41.527971,[65.70854878],3.315630576129764e-09,3.325778895840342e-09,3.3562462392985422e-09,3.4070829438851876e-09,3.478317324765069e-09,3.5698742085251603e-09,3.681465567779137e-09,3.812459856104447e-09,3.9617408760840614e-09,4.127572278378061e-09,4.307489431277978e-09,4.498245216309022e-09,4.6958385654041835e-09,4.895652193358011e-09,5.092717023766203e-09,5.282104046382414e-09,5.459420142259968e-09,5.621355453494831e-09,5.7662015105488704e-09,5.894239179754328e-09,6.0078920195316e-09,6.1115607449021464e-09,6.211100640122139e-09,6.3129714059476734e-09,6.4231656661289265e-09,6.546089515509821e-09,6.683605597865447e-09,6.834440389064826e-09,6.9940977234827925e-09,7.155319940793168e-09,7.309019930842537e-09,7.445503074716935e-09,7.555736883943244e-09,7.63242544272976e-09,7.67070492668323e-09,7.668376881952523e-09,7.625707437178936e-09,7.544911824671021e-09,7.429492138989964e-09,7.283595033491407e-09,7.11151351676267e-09,6.9173922533864064e-09,6.705130765874869e-09,6.4784312152724155e-09,6.240915720290596e-09,5.996241762329438e-09,5.748165544580168e-09,5.5005318021036704e-09,5.257195004648115e-09,5.021895000484089e-09,4.798117784025112e-09,4.588970423521508e-09,4.3970913698382956e-09,4.224606966541448e-09,4.0731349884793795e-09,3.943828335948163e-09,3.837447341276626e-09,3.754447354458802e-09,3.6950687031666684e-09,3.659417946743465e-09,3.647531827280558e-09,31.42411344856104,1955114,10.182885,0.40012,0.806865
2026-04-02 12:25:41.731013,[91.55274757],1.457074446358921e-07,1.460509919369103e-07,1.4708516521308462e-07,1.4882027080652005e-07,1.51272673459602e-07,1.544641150766739e-07,1.58421923792658e-07,1.6318148525589365e-07,1.687930377784633e-07,1.7533573079857345e-07,1.82942887062056e-07,1.918433166800123e-07,2.024238977677356e-07,2.153177319008809e-07,2.3151902541712395e-07,2.52519421404968e-07,2.804501857247549e-07,3.182008447850212e-07,3.694697404293463e-07,4.386898642759966e-07,5.307705705880395e-07,6.506092694550831e-07,8.023619941003676e-07,9.88517731646693e-07,1.2088906801959817e-06,1.4597107032309685e-06,1.7330329431051582e-06,2.0166811059714893e-06,2.2948726414217805e-06,2.549551798166576e-06,2.762301792507114e-06,2.9165589694025544e-06,2.999753171767835e-06,3.0049827662923534e-06,2.9319105290380456e-06,2.7867207664268204e-06,2.581168506222937e-06,2.3309281815052302e-06,2.0535680138522456e-06,1.7665128212559951e-06,1.4853128340414093e-06,1.2224316536781107e-06,9.86636995540084e-07,7.829575646284688e-07,6.130829990657792e-07,4.760418504877469e-07,3.689922725724313e-07,2.879897327008216e-07,2.2864061847405642e-07,1.8659653551156178e-07,1.578821165428628e-07,1.390749758844056e-07,1.273698577833458e-07,1.2056242084277566e-07,1.1698486817734144e-07,1.1541903631266525e-07,1.1500510344923505e-07,1.1515734916964761e-07,1.1549315332932368e-07,1.1577783586706437e-07,1.1588584124067909e-07,31.5152837693504,1990296,10.366125,0.389417,0.749621
2026-04-02 12:25:41.928755,[86.41647955],4.5680860573585664e-08,4.579971183055533e-08,4.615808392156029e-08,4.67613366971688e-08,4.76181241155518e-08,4.874011501906666e-08,5.014190668447178e-08,5.18414982018449e-08,5.38618891721278e-08,5.623463459339828e-08,5.900650877249559e-08,6.2250754768434e-08,6.608459387978736e-08,7.069452029314765e-08,7.637009707776253e-08,8.354515458654825e-08,9.284222003883509e-08,1.0511172772203169e-07,1.2145266237769764e-07,1.431970754976686e-07,1.7183936244048484e-07,2.0889456580204973e-07,2.5568005855889984e-07,3.130320165986889e-07,3.809899119471861e-07,4.585038577684282e-07,5.432339851255155e-07,6.315109988693525e-07,7.185081276497598e-07,7.986374702794948e-07,8.661351503970874e-07,9.157518062655754e-07,9.434316482920288e-07,9.468556740538846e-07,9.257467482626298e-07,8.81881405614871e-07,8.188131134473449e-07,7.413684575977512e-07,6.550170133783585e-07,5.652292216736257e-07,4.769240366577899e-07,3.940761418213154e-07,3.195118683495189e-07,2.548845493941071e-07,2.007919724816472e-07,1.5698448053586882e-07,1.226114629951571e-07,9.646288086810797e-08,7.717634639636675e-08,6.339479332439989e-08,5.387191580467543e-08,4.7530883786327694e-08,4.3486245551664384e-08,4.104012733117339e-08,3.966290117985533e-08,3.896645217417648e-08,3.867583805794176e-08,3.860300881328004e-08,3.862458894122566e-08,3.8664581871480354e-08,3.8682182823204594e-08,31.65799920745904,2029911,10.572453,0.415748,0.841772
2026-04-02 12:25:42.144870,[87.6502023],5.861467580840732e-08,5.875707741113693e-08,5.9186602283385875e-08,5.991014235539713e-08,6.09390113049292e-08,6.228888469013031e-08,6.398014526187787e-08,6.603913587835178e-08,6.850107323595958e-08,7.14156983970221e-08,7.485711511269994e-08,7.893961799708195e-08,8.384147421466229e-08,8.983831609495612e-08,9.734664665790836e-08,1.0697554616537754e-07,1.1958072399423472e-07,1.3630970676654017e-07,1.5862098997272566e-07,1.8825507949169962e-07,2.2713398591849217e-07,2.771706791058488e-07,3.399833462101227e-07,4.165311405563008e-07,5.067154895249815e-07,6.090175548130385e-07,7.202592986249054e-07,8.355740484698699e-07,9.486471482110844e-07,1.0522394211498812e-06,1.1389447566842245e-06,1.2020734797094798e-06,1.2365125961412115e-06,1.239406084573928e-06,1.210527841797568e-06,1.1522803517849793e-06,1.0693279464438322e-06,9.679446987219836e-07,8.552057707179304e-07,7.381672487138358e-07,6.231629138462768e-07,5.153055938374052e-07,4.182292444588629e-07,3.3405945452052186e-07,2.6356472540718584e-07,2.064231457105536e-07,1.615381026322006e-07,1.2734792217374802e-07,1.020918608483083e-07,8.401323619514707e-08,7.149588943315138e-08,6.314079571525834e-08,5.7795310259126796e-08,5.45491533721629e-08,5.271012341002895e-08,5.176998661428759e-08,5.136804401846956e-08,5.125717103466656e-08,5.1274989819927186e-08,5.13213541344477e-08,5.134244360912061e-08,31.80036438057927,2070712,10.784958,0.408516,0.753473
2026-04-02 12:25:42.312152,[88.60833798],7.368144958544324e-08,7.386461678119301e-08,7.441694209655708e-08,7.534676118047933e-08,7.66675837220826e-08,7.839777039674852e-08,8.056062441229036e-08,8.318553942013014e-08,8.631117060260247e-08,8.999201418018062e-08,9.431026633285352e-08,9.939528827478369e-08,1.0545322086239653e-07,1.128089196888546e-07,1.219609418177187e-07,1.3364729444183278e-07,1.4891471013970706e-07,1.6917748521106906e-07,1.962443929970079e-07,2.322859406615955e-07,2.797123621135977e-07,3.409387083760491e-07,4.18029859461551e-07,5.122454644976017e-07,6.235391041425641e-07,7.500994518206514e-07,8.88042891764468e-07,1.031365896121491e-06,1.172234613491255e-06,1.3016297921589102e-06,1.4102883666570744e-06,1.489807812884003e-06,1.533727484633276e-06,1.5383898380799728e-06,1.5034200517675877e-06,1.4317375200112113e-06,1.329107623782387e-06,1.2033320421596642e-06,1.0632381496875384e-06,9.176496023073796e-07,7.745003948819617e-07,6.402039841289468e-07,5.19324429722122e-07,4.14535270785298e-07,3.26806883708472e-07,2.557402331952013e-07,1.999633066944431e-07,1.5752049129251137e-07,1.262072111235565e-07,1.0382537177295141e-07,8.835470390828872e-08,7.804860124634227e-08,7.147026705316719e-08,6.748703647396156e-08,6.523931717441052e-08,6.409734940472537e-08,6.36152288368457e-08,6.348819564271363e-08,6.351648516082773e-08,6.35771667130262e-08,6.360429153629179e-08,31.920746372228944,2100868,10.942021,0.440824,0.810915
