timestamp,dB_SPL,-90.0,-87.0,-84.0,-81.0,-78.0,-75.0,-72.0,-69.0,-66.0,-63.0,-60.0,-57.0,-54.0,-51.0,-48.0,-45.0,-42.0,-39.0,-36.0,-33.0,-30.0,-27.0,-24.0,-21.0,-18.0,-15.0,-12.0,-9.0,-6.0,-3.0,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,30.0,33.0,36.0,39.0,42.0,45.0,48.0,51.0,54.0,57.0,60.0,63.0,66.0,69.0,72.0,75.0,78.0,81.0,84.0,87.0,90.0,angle,x1,y1,x2,y2,robot_x,robot_y,sample_index,time_seconds,left_volume,right_volume
2026-03-31 10:16:57.488157,[92.40608756],1.597664739506298e-07,1.5996430106840664e-07,1.6056149419056939e-07,1.6157047577604834e-07,1.6301657829536165e-07,1.649461772807545e-07,1.674404774048311e-07,1.70637357357861e-07,1.7476427165122275e-07,1.8018553471767945e-07,1.8746708612743803e-07,1.9746063462463705e-07,2.1140637511508305e-07,2.3104872852972857e-07,2.587524214184769e-07,2.975968563521554e-07,3.514161766774028e-07,4.247429961824515e-07,5.226090955929242e-07,6.501610985184215e-07,8.120677180315113e-07,1.0117301726666217e-06,1.2503572821290753e-06,1.5260242071617229e-06,1.8328852963511825e-06,2.16073947405204e-06,2.495134075092422e-06,2.8181300030349527e-06,3.1097405116882064e-06,3.349916566640633e-06,3.5208158455907182e-06,3.608997541588606e-06,3.607162438927233e-06,3.5151208067581223e-06,3.339809162504105e-06,3.0943583312284525e-06,2.7963942073600096e-06,2.465885282616228e-06,2.1229080574012377e-06,1.785676061137756e-06,1.4690858449140404e-06,1.1839045684913556e-06,9.365935014950856e-07,7.296586036597432e-07,5.623594473301178e-07,4.315932268669231e-07,3.327925796755307e-07,2.607197758808094e-07,2.100904189291167e-07,1.760053682064997e-07,1.5420337108274674e-07,1.4116690057746658e-07,1.341214421976489e-07,1.3096728436448318e-07,1.3017645313629693e-07,1.3067896290635778e-07,1.317542473012041e-07,1.329367335849682e-07,1.339395001943321e-07,1.345967742396863e-07,1.348243825822487e-07,30.332782447552177,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-113.30957794189452,-739.9531860351562,954940,4.973646,0.65,1.0
2026-03-31 10:16:57.541613,[69.1164574],3.921888279717266e-09,3.9353066251747434e-09,3.975653074196723e-09,4.043181041687376e-09,4.138243038608279e-09,4.261184561545878e-09,4.412193587132127e-09,4.591105568425454e-09,4.797166772927829e-09,5.028764394895244e-09,5.283140814542946e-09,5.556121870038797e-09,5.841904193265311e-09,6.132961959953154e-09,6.4201440830905714e-09,6.693032224958076e-09,6.9406105932604275e-09,7.1522547498663585e-09,7.318978440647781e-09,7.434793467231048e-09,7.497956995699129e-09,7.511830663123298e-09,7.485084534540891e-09,7.431064373917724e-09,7.366299388887956e-09,7.308328604400604e-09,7.2732127464917475e-09,7.273212390854625e-09,7.315104705623458e-09,7.399469761871781e-09,7.521038940924449e-09,7.669935747522636e-09,7.833438047352228e-09,7.99781361319006e-09,8.14984458239537e-09,8.277825623054254e-09,8.372024379721381e-09,8.424755348892756e-09,8.430289388184097e-09,8.38479233332173e-09,8.286388626357978e-09,8.135331022655381e-09,7.934173663924272e-09,7.687819992050291e-09,7.403348688137779e-09,7.089588346822321e-09,6.756484857517807e-09,6.414358883771889e-09,6.073171196517711e-09,5.741901348462901e-09,5.428110481478822e-09,5.1377159294106555e-09,4.874966142017358e-09,4.642577064410458e-09,4.441977908602526e-09,4.2736135381721874e-09,4.137258479770915e-09,4.032309431809813e-09,3.95803536097663e-09,3.9137744478018755e-09,3.899074153280477e-09,30.35721079622079,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-113.24304962158205,-738.9172973632812,964992,5.026,0.65,1.0
2026-03-31 10:16:57.692768,[93.42003643],2.0055433351887658e-07,2.008047449658987e-07,2.0156061083707205e-07,2.0283746561359106e-07,2.0466709759605994e-07,2.0710791261903786e-07,2.102624952890745e-07,2.1430541100905194e-07,2.195250171861843e-07,2.2638342430531567e-07,2.3559840272209667e-07,2.4824944531685413e-07,2.659067212685832e-07,2.9077564321952985e-07,3.25840819229942e-07,3.7498150864814834e-07,4.4301769539035e-07,5.356344129608041e-07,6.591265315089222e-07,8.19912530792143e-07,1.0237893140960343e-06,1.2749439251495465e-06,1.5748001019403088e-06,1.920848726305702e-06,2.3056746520593704e-06,2.716426391829225e-06,3.134958792177518e-06,3.538799875617693e-06,3.902955265808031e-06,4.202390409646223e-06,4.4148621425470486e-06,4.5236535918493406e-06,4.519738668181184e-06,4.402981287238796e-06,4.182147154945635e-06,3.873731971978732e-06,3.499832973936838e-06,3.0854561118523e-06,2.655722349536316e-06,2.233404879107641e-06,1.8371137325708005e-06,1.4802834074194233e-06,1.170956199547612e-06,9.122248645078908e-07,7.031232221312336e-07,5.39735121884316e-07,4.163197306746082e-07,3.2630606925128254e-07,2.6307318044600094e-07,2.204894850193629e-07,1.9322724717524038e-07,1.768931398987327e-07,1.6802555876032214e-07,1.640077636951873e-07,1.6293780411343913e-07,1.6348549377750377e-07,1.6475623782898173e-07,1.6617283861928785e-07,1.6738010637510245e-07,1.6817312314129764e-07,1.6844796920102394e-07,30.435180485788184,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-113.14784240722656,-735.6182861328125,995148,5.183063,0.65,1.0
2026-03-31 10:16:57.744292,[70.12906897],5.627344851958419e-09,5.643174241887057e-09,5.690937095007776e-09,5.771461142599431e-09,5.8861393313607806e-09,6.036953716407525e-09,6.226515953103512e-09,6.458129817795075e-09,6.735879719721645e-09,7.0647443801857705e-09,7.450725307795673e-09,7.900964272310514e-09,8.42380266959175e-09,9.028710610746616e-09,9.725990026416316e-09,1.0526142912948732e-08,1.1438804784174162e-08,1.2471186491953441e-08,1.3626052762015344e-08,1.4899391117838933e-08,1.6278073388050164e-08,1.7737949913009588e-08,1.9242897401119506e-08,2.0745317433735152e-08,2.2188422108722746e-08,2.351034813224883e-08,2.464975712116944e-08,2.5552195375341454e-08,2.6176209109286106e-08,2.6498136759139535e-08,2.651467632481677e-08,2.6242729607587015e-08,2.571656278925477e-08,2.4982855686600506e-08,2.4094601015231383e-08,2.310496500774729e-08,2.2062109590157882e-08,2.1005657183440684e-08,1.996505715514117e-08,1.895970679258088e-08,1.8000384366722387e-08,1.7091414858927305e-08,1.6233006115849086e-08,1.542332181550427e-08,1.4660037924563584e-08,1.3941305636800164e-08,1.326617833518506e-08,1.26346374046875e-08,1.2047375072853341e-08,1.1505476545680089e-08,1.1010106678384e-08,1.0562264083789112e-08,1.0162628538642929e-08,9.811500855560762e-09,9.508818759539888e-09,9.254225864374016e-09,9.047170698264186e-09,8.887016070642505e-09,8.773143728571094e-09,8.70504382662224e-09,8.682382524000694e-09,30.48848982034464,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-112.92987060546876,-733.3768310546875,1005200,5.235417,0.65,1.0
2026-03-31 10:16:57.897053,[88.36584005],6.561977847936406e-08,6.571798571608588e-08,6.601445108723147e-08,6.65151645353758e-08,6.723176505908462e-08,6.81844680400083e-08,6.940705869204718e-08,7.095485271627072e-08,7.291675681519747e-08,7.54327079317061e-08,7.87177303071921e-08,8.309347100318515e-08,8.90271560768645e-08,9.717622991417481e-08,1.0843432658448032e-07,1.2397066723060017e-07,1.4525079683560206e-07,1.740225639407515e-07,2.1224876953668597e-07,2.619687950189151e-07,3.250776811851109e-07,4.030238872353025e-07,4.964461338434703e-07,6.047928506086832e-07,7.259897341186426e-07,8.562347495896964e-07,9.89998337284731e-07,1.1202847428510464e-06,1.2391683810071529e-06,1.338563551801367e-06,1.4111291480793418e-06,1.451167618896325e-06,1.455362972837802e-06,1.4232229608436044e-06,1.3571430487243125e-06,1.2620821682551914e-06,1.1449143670653371e-06,1.0135779199003956e-06,8.761711597386562e-07,7.401381625698892e-07,6.11652757365836e-07,4.952581069643632e-07,3.9376558670267893e-07,3.083730769633851e-07,2.389363196164959e-07,1.8431914046742706e-07,1.4275588005110017e-07,1.1217647208557013e-07,9.04650431399717e-08,7.56417033415708e-08,6.597139188013971e-08,6.001226122557152e-08,5.661963958288813e-08,5.4921412696833894e-08,5.427822525160704e-08,5.423853253004409e-08,5.44951674147799e-08,5.484726003323502e-08,5.516926863483e-08,5.538754789042951e-08,5.546417807610634e-08,30.595496343359976,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-112.92405700683594,-728.8875732421875,1035356,5.392479,0.65,1.0
2026-03-31 10:16:58.100596,[89.45651159],8.128514010398983e-08,8.138585008598034e-08,8.169076830133502e-08,8.220900971503505e-08,8.295843306997191e-08,8.397022482092463e-08,8.529647900589609e-08,8.702190894821948e-08,8.928106778168239e-08,9.22825488626682e-08,9.634145278996985e-08,1.0192075791172569e-07,1.096808842394209e-07,1.2053446270920406e-07,1.356999645642607e-07,1.5674348722711133e-07,1.8559311567327082e-07,2.245059349628688e-07,2.759656467905505e-07,3.4249100031327775e-07,4.2634402872597626e-07,5.291436801962301e-07,6.514142516505477e-07,7.921257179329313e-07,9.483082461973596e-07,1.1148374458792273e-06,1.2844818552969948e-06,1.4482745895945932e-06,1.5962179073851996e-06,1.7182613737186391e-06,1.8054267805139297e-06,1.8509045270351512e-06,1.8509325729446405e-06,1.8052978083064224e-06,1.7173664647680865e-06,1.5936395299774203e-06,1.4429187920426045e-06,1.2752370453528014e-06,1.1007369252277402e-06,9.286726107746572e-07,7.666642836400207e-07,6.202716497550979e-07,4.928874035728018e-07,3.858988746174032e-07,2.990347324720604e-07,2.308050258761359e-07,1.7895284327110953e-07,1.4085729880822724e-07,1.138527833946638e-07,9.545246087968441e-08,8.348129037029108e-08,7.613429441970904e-08,7.198003344659129e-08,6.992891114153236e-08,6.918287696583876e-08,6.917891440980275e-08,6.95345441218897e-08,7.000007913035972e-08,7.041980198254994e-08,7.070258678075877e-08,7.080161976910158e-08,30.70912934956372,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-112.92896270751952,-724.1533813476562,1074971,5.598807,0.65,1.0
2026-03-31 10:16:58.146793,[66.02093119],5.261105143835791e-09,5.2758626658074956e-09,5.319660748281698e-09,5.391041805640166e-09,5.487468137761962e-09,5.605178624109739e-09,5.7390278761094605e-09,5.882349639015581e-09,6.026898935059531e-09,6.1629371872794885e-09,6.279527298361026e-09,6.365096296611927e-09,6.408296666826363e-09,6.399150676135874e-09,6.330395907864369e-09,6.1988723854778894e-09,6.006717511708426e-09,5.762086927046005e-09,5.479122507852246e-09,5.176963639579717e-09,4.877751030303893e-09,4.603787417935731e-09,4.374254227950052e-09,4.2020745608599095e-09,4.091592763648996e-09,4.037658999721994e-09,4.0264540903059444e-09,4.038009753922786e-09,4.0499658034607505e-09,4.0417771809719094e-09,3.99844474991289e-09,3.912947602154427e-09,3.7868798872220415e-09,3.629249493302103e-09,3.4538459635536703e-09,3.2759018409530487e-09,3.1088736324458482e-09,2.9620457921831077e-09,2.839372354932775e-09,2.739617243087202e-09,2.6575415675975987e-09,2.5856910429352587e-09,2.5162880268368104e-09,2.4428128851775933e-09,2.3610191868676983e-09,2.269307807842224e-09,2.168537088717568e-09,2.0614411916858164e-09,1.9518607477953603e-09,1.8439701248603174e-09,1.741634417072324e-09,1.647967599599059e-09,1.5651075413105601e-09,1.4941830615117411e-09,1.4354256293964324e-09,1.3883715281165443e-09,1.35210474303659e-09,1.3255013719990647e-09,1.307448648446165e-09,1.2970227256630752e-09,1.293617617259701e-09,30.74172049727788,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-112.83643341064452,-722.8047485351562,1085023,5.651161,0.65,1.0
2026-03-31 10:16:58.339680,[90.54910684],1.0560594497531665e-07,1.0574644814988937e-07,1.0617087663290728e-07,1.0688885721134357e-07,1.0791955178670225e-07,1.0929709668340157e-07,1.1107974526436512e-07,1.1336421908808389e-07,1.1630710649349438e-07,1.2015529085936074e-07,1.252871664081375e-07,1.322655574182183e-07,1.419014933263352e-07,1.5532500980866035e-07,1.740547711651687e-07,2.0005267453821e-07,2.3574336188443933e-07,2.83973116103257e-07,3.478801191326249e-07,4.306512190429501e-07,5.351518216768403e-07,6.634367854120874e-07,8.16180345474199e-07,9.92097766626395e-07,1.1874625953123415e-06,1.395840536768245e-06,1.60815383869473e-06,1.8131523720645976e-06,1.9983007885789228e-06,2.1510061815299586e-06,2.2600268651785324e-06,2.316843100691596e-06,2.316754289711823e-06,2.259503401852247e-06,2.149312781232585e-06,1.994326741302796e-06,1.805567953320584e-06,1.595599188465334e-06,1.3771206028549202e-06,1.1617201867393412e-06,9.58939888891973e-07,7.757407145667508e-07,6.163683842598947e-07,4.825552036477524e-07,3.7395431625821563e-07,2.886914686610482e-07,2.2393173191364727e-07,1.7638533858509686e-07,1.427084217969934e-07,1.1978341162173464e-07,1.0488565670930195e-07,9.575603645655429e-08,9.060471227715247e-08,8.807076136404628e-08,8.715857669255538e-08,8.716663321631413e-08,8.761895590973004e-08,8.820520798483966e-08,8.873207490135319e-08,8.908654656973248e-08,8.921061360342852e-08,30.8884724604993,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-112.50404357910156,-716.7639770507812,1118285,5.824401,0.65,1.0
2026-03-31 10:16:58.542613,[92.5396801],1.614426190362463e-07,1.61645125919931e-07,1.6225898229603948e-07,1.6330470360031525e-07,1.6482183249684294e-07,1.6687809399860744e-07,1.6958446363695893e-07,1.7311834604040478e-07,1.7775752112140317e-07,1.839276809048919e-07,1.9226599225816032e-07,2.037018132385668e-07,2.1955301564397706e-07,2.4163187990550015e-07,2.723479644774511e-07,3.147868930369823e-07,3.727346195394943e-07,4.5060849072694566e-07,5.532525965216151e-07,6.855596244020952e-07,8.518987821424638e-07,1.0553617146012012e-06,1.2968844630804888e-06,1.57435685069054e-06,1.8818789748094585e-06,2.209351529877087e-06,2.542576451228822e-06,2.8639869195709965e-06,3.1540229459545565e-06,3.3930372510497844e-06,3.563485685904818e-06,3.6520625844020535e-06,3.651414701593974e-06,3.561122331738109e-06,3.387764865470384e-06,3.1440608364789856e-06,2.847246647579713e-06,2.5169908827394788e-06,2.173202649725197e-06,1.8340741298567912e-06,1.5146125695219e-06,1.225793871858953e-06,9.743423963480414e-07,7.630381736756672e-07,5.913903730228715e-07,4.5649783389443314e-07,3.539360468144315e-07,2.785512651937037e-07,2.250916629300872e-07,1.886507597875211e-07,1.6493261894027238e-07,1.5036921534417418e-07,1.4212905835703946e-07,1.3805574305294948e-07,1.365692253529713e-07,1.365544374662827e-07,1.372536510429617e-07,1.3817206850034677e-07,1.3900101000176278e-07,1.395597725615225e-07,1.397554935650861e-07,31.02410518696277,-408.0046627297162,499.9905785802404,258.370613625522,478.5377017957274,-112.03125,-711.2355346679688,1161006,6.046906,0.65,1.0
