timestamp,x,y
2026-04-02T10:12:24.707418,259.64007568359375,478.3453369140625
2026-04-02T10:12:24.710458,258.5185852050781,477.2818603515625
2026-04-02T10:12:24.724147,258.4061584472656,476.98565673828125
2026-04-02T10:12:24.736602,258.4102478027344,476.9959716796875
2026-04-02T10:12:24.746958,258.42193603515625,477.0073547363281
2026-04-02T10:12:24.758797,258.4151306152344,477.004150390625
2026-04-02T10:12:24.769654,258.8588562011719,477.48614501953125
2026-04-02T10:12:24.779386,258.410400390625,477.0027160644531
2026-04-02T10:12:24.789436,258.42022705078125,477.01312255859375
2026-04-02T10:12:24.803224,259.5023193359375,478.3970947265625
2026-04-02T10:12:24.814144,257.58453369140625,475.6225280761719
2026-04-02T10:12:24.826351,257.5880126953125,475.62518310546875
2026-04-02T10:12:24.835652,258.7881164550781,477.56085205078125
2026-04-02T10:12:24.872953,259.3271484375,477.9672546386719
2026-04-02T10:12:24.886937,258.99163818359375,477.7581787109375
2026-04-02T10:12:24.894979,258.41796875,477.0106201171875
2026-04-02T10:12:24.905030,258.41302490234375,476.9969482421875
2026-04-02T10:12:24.913959,258.41015625,476.9992980957031
2026-04-02T10:12:24.941191,258.41278076171875,477.00439453125
2026-04-02T10:12:24.951360,257.5826721191406,475.62982177734375
2026-04-02T10:12:24.962238,257.57672119140625,475.62445068359375
2026-04-02T10:12:24.972779,257.58367919921875,475.6285095214844
2026-04-02T10:12:24.981299,257.5865478515625,475.6340026855469
2026-04-02T10:12:25.079798,257.5806884765625,475.6309509277344
2026-04-02T10:12:25.088833,258.1406555175781,476.4863586425781
2026-04-02T10:12:25.099437,258.14154052734375,476.4888000488281
2026-04-02T10:12:25.111843,258.7515563964844,477.8212890625
2026-04-02T10:12:25.123398,259.2616882324219,478.1030578613281
2026-04-02T10:12:25.133220,257.5820007324219,475.6288146972656
2026-04-02T10:12:25.146273,257.58349609375,475.6377868652344
2026-04-02T10:12:25.169706,259.3799133300781,478.25042724609375
2026-04-02T10:12:25.178950,259.5625,478.21832275390625
2026-04-02T10:12:25.195611,259.51007080078125,478.2828063964844
2026-04-02T10:12:25.218418,258.1355895996094,476.4866027832031
2026-04-02T10:12:25.226625,258.1377868652344,476.48876953125
2026-04-02T10:12:25.235390,258.81005859375,477.5811767578125
