timestamp,x,y
2026-03-30T14:26:30.418699,-409.762939453125,505.0876159667969
2026-03-30T14:26:30.418836,-409.7815856933594,505.0813903808594
2026-03-30T14:26:30.418937,-409.7675476074219,505.0899353027344
2026-03-30T14:26:30.421927,-409.7650451660156,505.0869140625
2026-03-30T14:26:30.431838,-409.7567443847656,505.0979919433594
2026-03-30T14:26:30.442853,-409.75140380859375,505.0941162109375
2026-03-30T14:26:30.451823,-409.7754821777344,505.0759582519531
2026-03-30T14:26:30.461712,-409.7752685546875,505.0766906738281
2026-03-30T14:26:30.470950,-409.769287109375,505.0852966308594
2026-03-30T14:26:30.483290,-409.7762451171875,505.08123779296875
2026-03-30T14:26:30.493544,-409.77825927734375,505.0785217285156
2026-03-30T14:26:30.505877,-409.76605224609375,505.087646484375
2026-03-30T14:26:30.518610,-409.7676086425781,505.0880432128906
2026-03-30T14:26:30.526257,-409.7698669433594,505.09039306640625
2026-03-30T14:26:30.538394,-409.78076171875,505.0834045410156
2026-03-30T14:26:30.551182,-409.7878112792969,505.0722351074219
2026-03-30T14:26:30.573782,-409.79107666015625,505.07305908203125
2026-03-30T14:26:30.595941,-409.77325439453125,505.07940673828125
2026-03-30T14:26:30.606421,-409.7735290527344,505.0851135253906
2026-03-30T14:26:30.617643,-409.7794494628906,505.0777587890625
2026-03-30T14:26:30.627567,-409.7852783203125,505.07647705078125
2026-03-30T14:26:30.635499,-409.7579345703125,505.09197998046875
2026-03-30T14:26:30.645654,-409.78082275390625,505.0741882324219
2026-03-30T14:26:30.654204,-409.7719421386719,505.08697509765625
2026-03-30T14:26:30.663653,-409.7589111328125,505.1018371582031
2026-03-30T14:26:30.675183,-409.7614440917969,505.097412109375
2026-03-30T14:26:30.684413,-409.7821960449219,505.0700378417969
2026-03-30T14:26:30.696596,-409.7505187988281,505.1034240722656
2026-03-30T14:26:30.711476,-409.75543212890625,505.1015319824219
2026-03-30T14:26:30.723897,-409.77923583984375,505.0838623046875
2026-03-30T14:26:30.737211,-409.771240234375,505.0899353027344
2026-03-30T14:26:30.749858,-409.75115966796875,505.1052551269531
2026-03-30T14:26:30.776949,-409.74578857421875,505.1087951660156
2026-03-30T14:26:30.788035,-409.7640380859375,505.0963439941406
2026-03-30T14:26:30.803553,-409.7560729980469,505.10162353515625
2026-03-30T14:26:30.825659,-409.7599792480469,505.0987548828125
2026-03-30T14:26:30.837662,-409.77978515625,505.0879821777344
2026-03-30T14:26:30.850298,-409.7469787597656,505.1092224121094
2026-03-30T14:26:30.862681,-409.7607727050781,505.0994567871094
2026-03-30T14:26:30.878543,-409.7576599121094,505.0961608886719
2026-03-30T14:26:30.928783,-409.7541198730469,505.10491943359375
2026-03-30T14:26:30.941366,-409.7591857910156,505.0962829589844
2026-03-30T14:26:30.952542,-409.7712097167969,505.08966064453125
2026-03-30T14:26:30.961651,-409.7597961425781,505.09844970703125
2026-03-30T14:26:30.973078,-409.7596740722656,505.09521484375
2026-03-30T14:26:30.983347,-409.75933837890625,505.0999755859375
2026-03-30T14:26:30.996628,-409.75970458984375,505.10101318359375
2026-03-30T14:26:31.008943,-409.77545166015625,505.088623046875
2026-03-30T14:26:31.017798,-409.7591857910156,505.09710693359375
2026-03-30T14:26:31.025222,-409.77252197265625,505.0870361328125
2026-03-30T14:26:31.036294,-409.7651062011719,505.09429931640625
2026-03-30T14:26:31.045813,-409.77728271484375,505.08050537109375
2026-03-30T14:26:31.074340,-409.7716064453125,505.088134765625
2026-03-30T14:26:31.085568,-409.7279052734375,505.1233215332031
2026-03-30T14:26:31.095396,-409.76025390625,505.1012268066406
2026-03-30T14:26:31.104939,-409.7515563964844,505.09954833984375
2026-03-30T14:26:31.117025,-409.7676696777344,505.0909423828125
2026-03-30T14:26:31.127014,-409.75201416015625,505.1051940917969
2026-03-30T14:26:31.140048,-409.7619934082031,505.1015930175781
2026-03-30T14:26:31.149853,-409.7640075683594,505.1033020019531
2026-03-30T14:26:31.160996,-409.7694396972656,505.09423828125
2026-03-30T14:26:31.168887,-409.7632141113281,505.09576416015625
2026-03-30T14:26:31.177296,-409.768310546875,505.0896911621094
2026-03-30T14:26:31.192149,-409.7471008300781,505.1071472167969
2026-03-30T14:26:31.201948,-409.76910400390625,505.0932922363281
2026-03-30T14:26:31.213140,-409.7648620605469,505.0901184082031
2026-03-30T14:26:31.224260,-409.7684326171875,505.09051513671875
2026-03-30T14:26:31.237590,-409.7912902832031,505.0773010253906
2026-03-30T14:26:31.245470,-409.7962951660156,505.0720520019531
2026-03-30T14:26:31.255875,-409.7800598144531,505.07958984375
2026-03-30T14:26:31.268608,-409.79901123046875,505.0623779296875
2026-03-30T14:26:31.315416,-409.7671813964844,505.0863342285156
2026-03-30T14:26:31.328672,-409.7876892089844,505.07476806640625
2026-03-30T14:26:31.336418,-409.7952575683594,505.06915283203125
2026-03-30T14:26:31.351374,-409.77886962890625,505.08209228515625
2026-03-30T14:26:31.367943,-409.76995849609375,505.0810241699219
2026-03-30T14:26:31.386483,-409.780517578125,505.0775146484375
2026-03-30T14:26:31.400100,-409.7736511230469,505.0788269042969
2026-03-30T14:26:31.412613,-409.7757263183594,505.0825500488281
2026-03-30T14:26:31.425045,-409.76171875,505.09197998046875
2026-03-30T14:26:31.437757,-409.7651062011719,505.0887451171875
2026-03-30T14:26:31.446653,-409.766357421875,505.0855712890625
2026-03-30T14:26:31.455326,-409.7652893066406,505.0892333984375
2026-03-30T14:26:31.465206,-409.7596740722656,505.0902099609375
2026-03-30T14:26:31.476154,-409.7823486328125,505.0740966796875
2026-03-30T14:26:31.488462,-409.7763671875,505.0817565917969
2026-03-30T14:26:31.499225,-409.7718200683594,505.09088134765625
2026-03-30T14:26:31.510377,-409.7898864746094,505.069580078125
2026-03-30T14:26:31.520825,-409.7996826171875,505.0690002441406
