timestamp,dB_SPL,-90.0,-87.0,-84.0,-81.0,-78.0,-75.0,-72.0,-69.0,-66.0,-63.0,-60.0,-57.0,-54.0,-51.0,-48.0,-45.0,-42.0,-39.0,-36.0,-33.0,-30.0,-27.0,-24.0,-21.0,-18.0,-15.0,-12.0,-9.0,-6.0,-3.0,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,30.0,33.0,36.0,39.0,42.0,45.0,48.0,51.0,54.0,57.0,60.0,63.0,66.0,69.0,72.0,75.0,78.0,81.0,84.0,87.0,90.0
2026-05-22 11:31:31.073751,[71.60261353],3.585672382538568e-09,3.599786601516022e-09,3.642277587019625e-09,3.7135629126455367e-09,3.8142472898496755e-09,3.9449867595894575e-09,4.106303038015974e-09,4.298358635728115e-09,4.5207166789911355e-09,4.772132413007326e-09,5.050458822974113e-09,5.352796151219944e-09,5.676066111459825e-09,6.018224825745144e-09,6.380305424923659e-09,6.7693497565406725e-09,7.202000170992727e-09,7.70806609324933e-09,8.332827999747401e-09,9.136382704534695e-09,1.0188264210328859e-08,1.1556207631210081e-08,1.3289423415098893e-08,1.539893450340004e-08,1.7839767239294336e-08,2.0501095329628983e-08,2.3209846676536386e-08,2.5750364327088747e-08,2.789799687953461e-08,2.9459505444779775e-08,3.030992117666077e-08,3.041556329825329e-08,2.9836667001268e-08,2.8709243170112188e-08,2.721207171229208e-08,2.552874058558611e-08,2.3815031712965573e-08,2.2178937810639058e-08,2.0675709783834296e-08,1.931561523001474e-08,1.8079129112945326e-08,1.69336692461378e-08,1.584731597673987e-08,1.479722196257926e-08,1.377260102934145e-08,1.277362840990509e-08,1.1808114723819765e-08,1.0887627054738558e-08,1.0024171651396114e-08,9.227943354122467e-09,8.506180947602325e-09,7.862906691033047e-09,7.2992437963536345e-09,6.814032318003343e-09,6.404538562347772e-09,6.067132603940277e-09,5.797871671285595e-09,5.592968753640314e-09,5.449148775222716e-09,5.363904666461919e-09,5.335667749879117e-09
2026-05-22 11:31:31.267850,[88.36759904],7.523712237253968e-08,7.537526874829521e-08,7.57832859376252e-08,7.644206433858235e-08,7.732058244815763e-08,7.837826902606468e-08,7.957071816203395e-08,8.086155136347956e-08,8.224449675914177e-08,8.378109195787184e-08,8.566019892349092e-08,8.82844805841041e-08,9.23841746530249e-08,9.914771630436595e-08,1.1034081591897777e-07,1.283623532963791e-07,1.561640458459036e-07,1.9695456370354605e-07,2.5363439921179434e-07,3.2797809716108955e-07,4.1969262090194365e-07,5.256060123537998e-07,6.393238250630632e-07,7.516664831948019e-07,8.520261196236859e-07,9.304743061830253e-07,9.801087059068435e-07,9.988992967394236e-07,9.903255936271037e-07,9.6243460210928e-07,9.255000575659623e-07,8.890080134341322e-07,8.589854546607453e-07,8.365791177373787e-07,8.183157445351208e-07,7.978397100361625e-07,7.684057041640074e-07,7.252107393301487e-07,6.668259281946394e-07,5.954126279217082e-07,5.158713417892507e-07,4.3438902195830233e-07,3.569345619526152e-07,2.8813041926986677e-07,2.307002919170447e-07,1.8546936355433785e-07,1.5174883701999126e-07,1.2789098220918366e-07,1.1183328339989378e-07,1.0152077969500737e-07,9.516796315396372e-08,9.137392106383669e-08,8.913074484078772e-08,8.777011526362145e-08,8.688510353832844e-08,8.625171812538857e-08,8.576294610799963e-08,8.537943129186405e-08,8.509586037407527e-08,8.491989305701669e-08,8.486008725715648e-08
2026-05-22 11:31:31.322888,[70.12500056],3.82216680251089e-09,3.836426002966155e-09,3.879640000271084e-09,3.953119887666351e-09,4.059051503103579e-09,4.2004761417140036e-09,4.3812217680530366e-09,4.6057421717120374e-09,4.878813124032766e-09,5.205036905041241e-09,5.588128520514139e-09,6.030006951296635e-09,6.5297955497924634e-09,7.0829371960540584e-09,7.680723468450151e-09,8.310575874189923e-09,8.957347108921323e-09,9.605694977943921e-09,1.0243234254362065e-08,1.0863778859186337e-08,1.1469701957992609e-08,1.2072435425118706e-08,1.2690503992339381e-08,1.3345192072663983e-08,1.4054744564310234e-08,1.4828576060946244e-08,1.566303054848082e-08,1.6539738435060756e-08,1.7426779570132844e-08,1.828207327414763e-08,1.9058023467142136e-08,1.970653900298719e-08,2.018391912057734e-08,2.0455393750336013e-08,2.04991022190974e-08,2.0309025251086448e-08,1.9896138932966755e-08,1.9287146543616385e-08,1.8520668140388443e-08,1.764153757843127e-08,1.669450141815887e-08,1.5718810117633397e-08,1.474484645003172e-08,1.3793221183351906e-08,1.2876001850426943e-08,1.1999220088495244e-08,1.116566482029735e-08,1.037717051828925e-08,9.63599316594017e-09,8.945252465244757e-09,8.308683704128803e-09,7.730045679677e-09,7.212499329842173e-09,6.758165254222406e-09,6.3679466429190576e-09,6.041607014946201e-09,5.778035331038779e-09,5.575611925897727e-09,5.4325954582298654e-09,5.347470299608145e-09,5.31921505266713e-09
2026-05-22 11:31:31.495262,[69.34704363],6.475590003199151e-09,6.508155759605152e-09,6.6067016799484646e-09,6.773736767139773e-09,7.0133093381970035e-09,7.330771957304755e-09,7.73238496328792e-09,8.224699137077402e-09,8.813656271357086e-09,9.503361758612444e-09,1.0294523607137451e-08,1.1182624034400305e-08,1.21559944662684e-08,1.3194094022695304e-08,1.42664223601872e-08,1.5332589775117233e-08,1.634406591783715e-08,1.724797521443042e-08,1.799296226780974e-08,1.85366219605341e-08,1.8853360893131894e-08,1.894100145408689e-08,1.8824193419030834e-08,1.8552988403577255e-08,1.8195868391032833e-08,1.7827980873076364e-08,1.7516927739641515e-08,1.73096003670378e-08,1.722369213136579e-08,1.7246397324321102e-08,1.7340669631200257e-08,1.7456996422024128e-08,1.7546889195224934e-08,1.757392038745641e-08,1.751929952983842e-08,1.738115934052554e-08,1.7168979179627646e-08,1.6896008334150792e-08,1.6572708098945778e-08,1.6203252415168696e-08,1.578560215708147e-08,1.5314296529741505e-08,1.4784368751090574e-08,1.4194804175324947e-08,1.3550508772246458e-08,1.2862492047795643e-08,1.2146579862405618e-08,1.1421296596804225e-08,1.0705587943477863e-08,1.0016891089583779e-08,9.36982079734637e-09,8.77552374536107e-09,8.241608016668233e-09,7.772486567521539e-09,7.369965198964084e-09,7.033931904535055e-09,6.763043854466292e-09,6.555346647005412e-09,6.408790981807755e-09,6.321632765238014e-09,6.292714718056886e-09
2026-05-22 11:31:31.547617,[67.04542159],3.746186552782672e-09,3.7607870169999914e-09,3.804548135166518e-09,3.877337905399166e-09,3.978904456073028e-09,4.108846296256749e-09,4.266603443912313e-09,4.4514933012474385e-09,4.662807110778036e-09,4.899962132271131e-09,5.162671035597172e-09,5.451049473345843e-09,5.765550690368951e-09,6.106616592533196e-09,6.473994447305707e-09,6.865801401734447e-09,7.277607032503554e-09,7.70198126049994e-09,8.129012084214221e-09,8.548120424012435e-09,8.951038699551791e-09,9.335166838670891e-09,9.705935159388218e-09,1.0076650271695462e-08,1.0464866184623464e-08,1.088560625000887e-08,1.134334462042234e-08,1.1825798238772294e-08,1.2302554822088455e-08,1.2730090153174132e-08,1.3062253936378093e-08,1.3262888899673673e-08,1.3316072254688434e-08,1.3230191573033239e-08,1.3034430742355839e-08,1.2769174506859962e-08,1.247401693016949e-08,1.2177585751966496e-08,1.1892219538549098e-08,1.1614378897225084e-08,1.1329574431873227e-08,1.1019368168556662e-08,1.0667922618104259e-08,1.0266369665735103e-08,9.81441071714179e-09,9.31953291776137e-09,8.794756406517891e-09,8.255897482726606e-09,7.719095180582643e-09,7.1990015929883425e-09,6.707729897041118e-09,6.254458539433096e-09,5.8455077881233525e-09,5.4847023844024345e-09,5.173871269209882e-09,4.913382123753003e-09,4.702648626444332e-09,4.540576810710551e-09,4.425934667791207e-09,4.357639131721919e-09,4.3349595996275114e-09
2026-05-22 11:31:31.655881,[92.33673903],2.038280223508899e-07,2.0428299292769073e-07,2.0566981054905574e-07,2.0805851424957874e-07,2.1158089594938177e-07,2.1645539332127005e-07,2.2302658697624736e-07,2.3182406834656552e-07,2.4364691547490556e-07,2.5968114331764527e-07,2.8165715948739103e-07,3.1205013797314664e-07,3.543146943841546e-07,4.131222009396582e-07,4.945323661227589e-07,6.059842754167199e-07,7.559506484690383e-07,9.530900820482822e-07,1.2047906719411436e-06,1.5151519601736868e-06,1.8826959492399124e-06,2.2983727600071216e-06,2.7446155466772073e-06,3.1961608646676656e-06,3.6229881407859064e-06,3.995074375090878e-06,4.287905337244563e-06,4.487155390318455e-06,4.590956055580229e-06,4.608840985484655e-06,4.557599449649171e-06,4.45543876625687e-06,4.3165228662518464e-06,4.147789637343527e-06,3.949006218052789e-06,3.7157209181506e-06,3.443691890467289e-06,3.1329601455946227e-06,2.7900917124042988e-06,2.42799106672581e-06,2.0636477211407246e-06,1.7148258477004513e-06,1.3968593478918852e-06,1.1204311781394984e-06,8.907116175325641e-07,7.077447702467229e-07,5.676652609501785e-07,4.6424084114498553e-07,3.903223054975679e-07,3.389505705861285e-07,3.0404042949229606e-07,2.806826746434035e-07,2.6516755353356384e-07,2.5484343972055225e-07,2.479052907243353e-07,2.431768775484625e-07,2.3992162529822697e-07,2.376951747328831e-07,2.3623952917763513e-07,2.3541238206256368e-07,2.351436535167786e-07
2026-05-22 11:31:31.707602,[74.47135103],6.9973317492793996e-09,7.0242446333922225e-09,7.105660222375304e-09,7.243583207215502e-09,7.441258911411349e-09,7.702999862723563e-09,8.033888075577486e-09,8.439311568109746e-09,8.924307972800827e-09,9.492731502383456e-09,1.0146342420933321e-08,1.0884043075281379e-08,1.1701635657284205e-08,1.2592609024143632e-08,1.3550495392504529e-08,1.4573168415156078e-08,1.5668987834913747e-08,1.6863908147719666e-08,1.820767548854703e-08,1.9776341137358817e-08,2.166798548812443e-08,2.398926206038469e-08,2.6832412663414208e-08,3.024557117140537e-08,3.42026424717162e-08,3.858149346651474e-08,4.315924803474445e-08,4.7630356787687124e-08,5.1647197092609585e-08,5.487593344391962e-08,5.705473504898213e-08,5.80395322237226e-08,5.782537149817427e-08,5.653832283389789e-08,5.440139391679959e-08,5.1684974481426026e-08,4.865558196356001e-08,4.5535332289975486e-08,4.247962910584284e-08,3.957423764259813e-08,3.684751224110971e-08,3.4290623362720215e-08,3.187852015260187e-08,2.9586360328244845e-08,2.739901792857442e-08,2.531389093477021e-08,2.3338880509202065e-08,2.1487952590651375e-08,1.9776375593332602e-08,1.8216977841173143e-08,1.6817971434949883e-08,1.5582285686262787e-08,1.4508023341692797e-08,1.3589562566903293e-08,1.2818891190788102e-08,1.2186889179813046e-08,1.1684407433967262e-08,1.1303092893823765e-08,1.103597287452644e-08,1.0877840704095696e-08,1.0825490455547628e-08
2026-05-22 11:31:31.759026,[68.32952475],5.183826085219919e-09,5.202096840615897e-09,5.2567965714804445e-09,5.347559874531426e-09,5.4736897139370125e-09,5.634041201279921e-09,5.826888963711283e-09,6.049803773654034e-09,6.2995638722614925e-09,6.572119790131074e-09,6.862619009072679e-09,7.165483048068082e-09,7.474523974886285e-09,7.783102581677978e-09,8.084376064159634e-09,8.371754822855019e-09,8.639756812725901e-09,8.885456073704661e-09,9.110598114769492e-09,9.324151428020707e-09,9.544612154997312e-09,9.80092749269784e-09,1.0130710619123572e-08,1.0574759488733385e-08,1.1167893056653066e-08,1.1927609226876558e-08,1.2843531539786716e-08,1.3871334931325665e-08,1.4934248490001287e-08,1.593324207151581e-08,1.676419527671517e-08,1.73377982855213e-08,1.7596741285415033e-08,1.7525483859370526e-08,1.7150294403324782e-08,1.653033118586396e-08,1.5743083052111076e-08,1.4868617113883146e-08,1.3976601110193686e-08,1.3118454109760005e-08,1.232504168893898e-08,1.160880332016899e-08,1.0968457460385958e-08,1.0394450991392339e-08,9.873822856802092e-09,9.393798119552566e-09,8.943971123572417e-09,8.517270940062987e-09,8.110039648083373e-09,7.721559724497774e-09,7.353309536851801e-09,7.008152075152846e-09,6.6895935068587725e-09,6.401191030504467e-09,6.146143762911392e-09,5.927065209943195e-09,5.745911088602385e-09,5.604021749633897e-09,5.502233242305435e-09,5.441013235205694e-09,5.42058510590649e-09
2026-05-22 11:31:31.864621,[87.33557095],6.858580270296871e-08,6.87689967333298e-08,6.932791884480613e-08,7.029211759095879e-08,7.171614978201534e-08,7.36882935247938e-08,7.63442472719439e-08,7.988732859316573e-08,8.461711820918469e-08,9.096878865599256e-08,9.956513929559167e-08,1.1128186642683959e-07,1.2732264156214737e-07,1.4929282697105389e-07,1.7924848074901335e-07,2.1968211592482058e-07,2.7339349922898623e-07,3.431918416441782e-07,4.313967105825285e-07,5.391576893762441e-07,6.6569504782944e-07,8.076548887780424e-07,9.588326878839675e-07,1.1105014483062866e-06,1.2524535212554852e-06,1.374640315732226e-06,1.4690402597558264e-06,1.531212352309775e-06,1.5610044630457713e-06,1.5621205268510919e-06,1.5406434626353497e-06,1.5030052849783999e-06,1.4541148036369948e-06,1.3962877707174964e-06,1.32929619917769e-06,1.2514089717499115e-06,1.160931671607769e-06,1.0576184577612734e-06,9.434549177320836e-07,8.226111409216143e-07,7.006897657161505e-07,5.836118489433079e-07,4.765335424716346e-07,3.8309008176886525e-07,3.05093779462831e-07,2.4264995420393394e-07,1.945520112941209e-07,1.5878812077050994e-07,1.3302034488174744e-07,1.1495282981577588e-07,1.0256173592004611e-07,9.419991063849881e-08,8.860957378149483e-08,8.488002197592426e-08,8.238119821906024e-08,8.069411449074301e-08,7.954969994344584e-08,7.878061011988502e-08,7.828621945207736e-08,7.800894636662075e-08,7.791950012174337e-08
