timestamp,sample_index,time_seconds,left_volume,right_volume
2026-04-02T12:45:01.111566,0,0.000000,0.532304,0.850649
2026-04-02T12:45:01.121566,1920,0.010000,0.504290,0.828115
2026-04-02T12:45:01.124655,2513,0.013089,0.440274,0.710183
2026-04-02T12:45:01.134655,4433,0.023089,0.445276,0.812103
2026-04-02T12:45:01.116410,5026,0.026177,0.413899,0.843435
2026-04-02T12:45:01.126410,6946,0.036177,0.352085,0.839387
2026-04-02T12:45:01.129498,7539,0.039266,0.362509,0.840777
2026-04-02T12:45:01.139498,9459,0.049266,0.381465,0.807452
2026-04-02T12:45:01.163920,10052,0.052354,0.428468,0.975549
2026-04-02T12:45:01.173920,11972,0.062354,0.294824,0.640492
2026-04-02T12:45:01.177009,12565,0.065443,0.275747,0.730936
2026-04-02T12:45:01.187009,14485,0.075443,0.314400,0.846728
2026-04-02T12:45:01.168764,15078,0.078531,0.430067,0.748938
2026-04-02T12:45:01.178764,16998,0.088531,0.266184,0.773179
2026-04-02T12:45:01.181853,17591,0.091620,0.359021,0.781259
2026-04-02T12:45:01.191853,19511,0.101620,0.189711,0.724106
2026-04-02T12:45:01.216274,20104,0.104708,0.371536,0.908324
2026-04-02T12:45:01.226274,22024,0.114708,0.543329,0.876112
2026-04-02T12:45:01.229363,22617,0.117797,0.328714,0.835509
2026-04-02T12:45:01.239363,24537,0.127797,0.466803,0.962657
2026-04-02T12:45:01.221118,25130,0.130885,0.300441,0.756422
2026-04-02T12:45:01.231118,27050,0.140885,0.366187,0.804385
2026-04-02T12:45:01.234207,27643,0.143974,0.361429,0.901310
2026-04-02T12:45:01.244207,29563,0.153974,0.282843,0.725085
2026-04-02T12:45:01.268629,30156,0.157062,0.356500,0.822676
2026-04-02T12:45:01.278629,32076,0.167063,0.364543,0.771727
2026-04-02T12:45:01.281717,32669,0.170151,0.332338,0.722848
2026-04-02T12:45:01.291717,34589,0.180151,0.346205,0.804981
2026-04-02T12:45:01.273472,35182,0.183240,0.255321,0.865114
2026-04-02T12:45:01.283472,37102,0.193240,0.358643,0.720979
2026-04-02T12:45:01.286561,37695,0.196328,0.250760,0.884707
2026-04-02T12:45:01.296561,39615,0.206328,0.456177,0.684002
2026-04-02T12:45:01.320983,40208,0.209417,0.384575,0.644051
2026-04-02T12:45:01.330983,42128,0.219417,0.467065,0.765557
2026-04-02T12:45:01.334071,42721,0.222505,0.356478,0.845232
2026-04-02T12:45:01.344071,44641,0.232505,0.513848,1.000000
2026-04-02T12:45:01.325827,45234,0.235594,0.433907,0.809414
2026-04-02T12:45:01.335827,47154,0.245594,0.450299,0.788570
2026-04-02T12:45:01.338915,47747,0.248682,0.420388,0.791675
2026-04-02T12:45:01.348915,49667,0.258682,0.428800,0.907861
2026-04-02T12:45:01.373337,50260,0.261771,0.366447,0.762938
2026-04-02T12:45:01.383337,52180,0.271771,0.400403,0.863445
