timestamp,robot_x,robot_y,speakerL_x,speakerL_y,speakerR_x,speakerR_y
2026-06-08T11:03:46.655912,-1238.307861328125,-151.14617919921875,-471.4889831542969,203.7282257080078,-454.38165283203125,-475.1960754394531
2026-06-08T11:03:46.665788,-1238.3123779296875,-151.1432647705078,-471.5047302246094,203.72860717773438,-454.3743896484375,-475.1908874511719
2026-06-08T11:03:46.677634,-1238.3052978515625,-151.13905334472656,-471.4962463378906,203.7325439453125,-454.3851013183594,-475.1986999511719
2026-06-08T11:03:46.685836,-1238.306884765625,-151.1427764892578,-471.4913024902344,203.71543884277344,-454.37567138671875,-475.1886291503906
2026-06-08T11:03:46.695212,-1238.308349609375,-151.1322479248047,-471.493896484375,203.72950744628906,-454.38299560546875,-475.19482421875
2026-06-08T11:03:46.706076,-1238.310302734375,-151.14544677734375,-471.4942932128906,203.728271484375,-454.38262939453125,-475.1864013671875
2026-06-08T11:03:46.716077,-1238.30615234375,-151.13536071777344,-471.5002136230469,203.7250213623047,-454.3822326660156,-475.1878967285156
2026-06-08T11:03:46.726076,-1238.310791015625,-151.1387176513672,-471.49859619140625,203.7296905517578,-454.4012451171875,-475.1703186035156
2026-06-08T11:03:46.736076,-1238.3082275390625,-151.14317321777344,-471.49700927734375,203.7215118408203,-454.4227294921875,-475.1725769042969
2026-06-08T11:03:46.746076,-1238.30810546875,-151.14100646972656,-471.492919921875,203.72808837890625,-454.46533203125,-475.1101989746094
2026-06-08T11:03:46.756077,-1238.3177490234375,-151.13888549804688,-471.49920654296875,203.73361206054688,-454.48748779296875,-475.11041259765625
2026-06-08T11:03:46.766076,-1238.3131103515625,-151.1376495361328,-471.5000915527344,203.72750854492188,-454.5068054199219,-475.093505859375
2026-06-08T11:03:46.776076,-1238.304931640625,-151.13229370117188,-471.49517822265625,203.7289581298828,-454.4831237792969,-475.12286376953125
2026-06-08T11:03:46.786076,-1238.3076171875,-151.14137268066406,-471.4973449707031,203.72560119628906,-454.4482421875,-475.12945556640625
2026-06-08T11:03:46.796077,-1238.3072509765625,-151.1442413330078,-471.4951477050781,203.726318359375,-454.4383850097656,-475.14263916015625
2026-06-08T11:03:46.806077,-1238.3009033203125,-151.13082885742188,-471.5028381347656,203.72850036621094,-454.4220886230469,-475.1611022949219
2026-06-08T11:03:46.816076,-1238.310546875,-151.13792419433594,-471.4906005859375,203.72650146484375,-454.4140625,-475.16217041015625
2026-06-08T11:03:46.826077,-1238.303466796875,-151.13687133789062,-471.50201416015625,203.7255401611328,-454.401611328125,-475.1754455566406
2026-06-08T11:03:46.836076,-1238.318359375,-151.13999938964844,-471.494873046875,203.72984313964844,-454.42291259765625,-475.1285400390625
2026-06-08T11:03:46.846076,-1238.305419921875,-151.13632202148438,-471.49432373046875,203.72779846191406,-454.4562683105469,-475.1265563964844
2026-06-08T11:03:46.856076,-1238.3204345703125,-151.13633728027344,-471.4908752441406,203.72879028320312,-454.4608459472656,-475.1182861328125
2026-06-08T11:03:46.866076,-1238.31005859375,-151.14553833007812,-471.48583984375,203.7265167236328,-454.4235534667969,-475.16058349609375
2026-06-08T11:03:46.876076,-1238.3145751953125,-151.138671875,-471.4975891113281,203.72726440429688,-454.4469299316406,-475.13763427734375
2026-06-08T11:03:46.886076,-1238.3037109375,-151.13121032714844,-471.4884948730469,203.73190307617188,-454.4425048828125,-475.1457214355469
2026-06-08T11:03:46.896076,-1238.3087158203125,-151.1383514404297,-471.4989318847656,203.7235107421875,-454.61529541015625,-475.1492614746094
2026-06-08T11:03:46.906076,-1238.31396484375,-151.13040161132812,-471.4953308105469,203.72166442871094,-454.4903259277344,-475.1528625488281
2026-06-08T11:03:46.916077,-1238.3111572265625,-151.13998413085938,-471.4955139160156,203.7210235595703,-454.5707702636719,-475.126953125
2026-06-08T11:03:46.926076,-1238.3143310546875,-151.1409454345703,-471.4972839355469,203.72802734375,-454.54925537109375,-475.1109619140625
2026-06-08T11:03:46.936076,-1238.313232421875,-151.1362762451172,-471.4874267578125,203.7224578857422,-454.5570983886719,-475.0920104980469
2026-06-08T11:03:46.946076,-1238.31201171875,-151.1427459716797,-471.4969787597656,203.71978759765625,-454.5063781738281,-475.1751708984375
2026-06-08T11:03:46.956077,-1238.307861328125,-151.13522338867188,-471.48193359375,203.7247314453125,-454.5677490234375,-475.09185791015625
2026-06-08T11:03:46.966076,-1238.310302734375,-151.1352996826172,-471.50164794921875,203.7289581298828,-454.4865417480469,-475.1445617675781
2026-06-08T11:03:46.976076,-1238.303955078125,-151.14454650878906,-471.4877624511719,203.72984313964844,-454.48974609375,-475.13421630859375
2026-06-08T11:03:46.986076,-1238.318603515625,-151.13372802734375,-471.49066162109375,203.7248992919922,-454.4710998535156,-475.1532897949219
2026-06-08T11:03:46.996077,-1238.307373046875,-151.13856506347656,-471.497802734375,203.73524475097656,-454.4405822753906,-475.1578369140625
2026-06-08T11:03:47.006076,-1238.302978515625,-151.13198852539062,-471.49462890625,203.73196411132812,-454.4358825683594,-475.1568603515625
2026-06-08T11:03:47.016076,-1238.3126220703125,-151.12643432617188,-471.4979248046875,203.7342987060547,-454.4091491699219,-475.1687316894531
2026-06-08T11:03:47.026076,-1238.30517578125,-151.13705444335938,-471.4941711425781,203.7245635986328,-454.5586242675781,-475.0899658203125
2026-06-08T11:03:47.036077,-1238.3145751953125,-151.13290405273438,-471.496826171875,203.72267150878906,-454.52197265625,-475.1652526855469
2026-06-08T11:03:47.046076,-1238.295654296875,-151.136474609375,-471.4994201660156,203.720947265625,-454.5408020019531,-475.13189697265625
2026-06-08T11:03:47.056076,-1238.3175048828125,-151.1359405517578,-471.49407958984375,203.73004150390625,-454.48944091796875,-475.1693420410156
2026-06-08T11:03:47.066077,-1238.3035888671875,-151.1315460205078,-471.5021057128906,203.72853088378906,-454.4736022949219,-475.1764221191406
2026-06-08T11:03:47.076077,-1238.322021484375,-151.1366729736328,-471.48858642578125,203.7294464111328,-454.4523010253906,-475.1944274902344
2026-06-08T11:03:47.086076,-1238.286865234375,-151.1310577392578,-471.489501953125,203.7277069091797,-454.4408264160156,-475.20355224609375
2026-06-08T11:03:47.096076,-1238.3115234375,-151.1304473876953,-471.5033264160156,203.73080444335938,-454.4375,-475.2152099609375
2026-06-08T11:03:47.106076,-1238.3062744140625,-151.13449096679688,-471.4878845214844,203.72659301757812,-454.3975524902344,-475.2230224609375
2026-06-08T11:03:47.116076,-1238.315673828125,-151.1396026611328,-471.4996032714844,203.72305297851562,-454.4110107421875,-475.2296447753906
2026-06-08T11:03:47.126076,-1238.3079833984375,-151.13319396972656,-471.4897766113281,203.72311401367188,-454.3844299316406,-475.2261047363281
2026-06-08T11:03:47.136076,-1238.3089599609375,-151.1344757080078,-471.497802734375,203.716552734375,-454.37689208984375,-475.23468017578125
