timestamp,robot_x,robot_y,speakerL_x,speakerL_y,speakerR_x,speakerR_y
2026-06-09T10:35:15.693345,-1122.7889404296875,-514.2105712890625,-352.22991943359375,-162.74249267578125,-342.2344970703125,-848.6098022460938
2026-06-09T10:35:15.703580,-1122.787353515625,-514.2139282226562,-352.25,-162.74603271484375,-342.22381591796875,-848.6203002929688
2026-06-09T10:35:15.714613,-1122.8009033203125,-514.2271118164062,-352.23760986328125,-162.7418670654297,-342.2336120605469,-848.6025390625
2026-06-09T10:35:15.723412,-1122.7960205078125,-514.2291259765625,-352.2436828613281,-162.7503662109375,-342.2237243652344,-848.6040649414062
2026-06-09T10:35:15.733916,-1122.7906494140625,-514.2258911132812,-352.23870849609375,-162.74740600585938,-342.2306823730469,-848.603759765625
2026-06-09T10:35:15.743773,-1122.794677734375,-514.2195434570312,-352.2435607910156,-162.7501220703125,-342.2594299316406,-848.6777954101562
2026-06-09T10:35:15.753773,-1122.790771484375,-514.212646484375,-352.24151611328125,-162.75491333007812,-342.242919921875,-848.71240234375
2026-06-09T10:35:15.763773,-1122.807373046875,-514.2134399414062,-352.2477111816406,-162.74073791503906,-342.254638671875,-848.7058715820312
2026-06-09T10:35:15.773773,-1122.796142578125,-514.2072143554688,-352.2358703613281,-162.749267578125,-342.2289733886719,-848.698974609375
2026-06-09T10:35:15.783773,-1122.8040771484375,-514.204345703125,-352.2482604980469,-162.7373046875,-342.2609558105469,-848.6741333007812
2026-06-09T10:35:15.793773,-1122.787841796875,-514.2235717773438,-352.2460021972656,-162.7439727783203,-342.2342834472656,-848.71875
2026-06-09T10:35:15.803773,-1122.7950439453125,-514.2118530273438,-352.2375793457031,-162.74461364746094,-342.2491149902344,-848.689453125
2026-06-09T10:35:15.813773,-1122.798095703125,-514.212646484375,-352.2482604980469,-162.74118041992188,-342.2475280761719,-848.7227783203125
2026-06-09T10:35:15.823773,-1122.802490234375,-514.2116088867188,-352.2315368652344,-162.738037109375,-342.2424011230469,-848.707275390625
2026-06-09T10:35:15.833773,-1122.80078125,-514.2052612304688,-352.24609375,-162.74334716796875,-342.4507751464844,-848.5658569335938
2026-06-09T10:35:15.843773,-1122.7991943359375,-514.2135620117188,-352.23992919921875,-162.7423858642578,-342.33905029296875,-848.6209106445312
2026-06-09T10:35:15.853773,-1122.8031005859375,-514.218505859375,-352.2422180175781,-162.74607849121094,-342.383056640625,-848.5828857421875
2026-06-09T10:35:15.863773,-1122.79638671875,-514.2185668945312,-352.246337890625,-162.7538604736328,-342.318115234375,-848.5968627929688
2026-06-09T10:35:15.873773,-1122.8018798828125,-514.2217407226562,-352.23297119140625,-162.7502899169922,-342.30255126953125,-848.58935546875
2026-06-09T10:35:15.883773,-1122.7869873046875,-514.213134765625,-352.2492980957031,-162.7567596435547,-342.2790222167969,-848.587646484375
2026-06-09T10:35:15.893773,-1122.802978515625,-514.2166137695312,-352.2407531738281,-162.74502563476562,-342.26654052734375,-848.5910034179688
2026-06-09T10:35:15.903773,-1122.7933349609375,-514.2112426757812,-352.24407958984375,-162.75405883789062,-342.2583923339844,-848.5899658203125
