timestamp,robot_x,robot_y,speakerL_x,speakerL_y,speakerR_x,speakerR_y
2026-06-09T10:31:01.204692,-1122.4127197265625,-515.190185546875,-351.7200622558594,-182.18560791015625,-342.81439208984375,-853.9251708984375
2026-06-09T10:31:01.214758,-1122.4146728515625,-515.1887817382812,-351.7201232910156,-182.195068359375,-342.7611999511719,-853.9968872070312
2026-06-09T10:31:01.226976,-1122.4259033203125,-515.1868896484375,-351.7165832519531,-182.1845703125,-342.79205322265625,-853.9288940429688
2026-06-09T10:31:01.235791,-1122.408447265625,-515.1849365234375,-351.7262268066406,-182.19241333007812,-342.8397216796875,-853.9141845703125
2026-06-09T10:31:01.247087,-1122.4224853515625,-515.1842041015625,-351.71875,-182.1875457763672,-342.8507385253906,-853.8970947265625
2026-06-09T10:31:01.255861,-1122.399658203125,-515.186767578125,-351.72821044921875,-182.18682861328125,-342.8759460449219,-853.8970947265625
2026-06-09T10:31:01.265861,-1122.4150390625,-515.1929321289062,-351.72528076171875,-182.19322204589844,-342.85723876953125,-853.87353515625
2026-06-09T10:31:01.275861,-1122.41650390625,-515.1878051757812,-351.7233581542969,-182.18685913085938,-342.85052490234375,-853.8596801757812
2026-06-09T10:31:01.285861,-1122.4244384765625,-515.1876831054688,-351.7267761230469,-182.192138671875,-342.8666076660156,-853.8345947265625
2026-06-09T10:31:01.295861,-1122.4190673828125,-515.1841430664062,-351.7220153808594,-182.19036865234375,-342.8709411621094,-853.8331298828125
2026-06-09T10:31:01.305861,-1122.4212646484375,-515.1817626953125,-351.73223876953125,-182.18533325195312,-342.89453125,-853.8168334960938
2026-06-09T10:31:01.315861,-1122.4100341796875,-515.1856079101562,-351.7222900390625,-182.18948364257812,-342.86456298828125,-853.8235473632812
2026-06-09T10:31:01.325861,-1122.41845703125,-515.1806030273438,-351.7181091308594,-182.1842498779297,-342.8766784667969,-853.8350830078125
2026-06-09T10:31:01.335861,-1122.41845703125,-515.189697265625,-351.732666015625,-182.19387817382812,-342.86090087890625,-853.8334350585938
2026-06-09T10:31:01.345861,-1122.4129638671875,-515.1892700195312,-351.72412109375,-182.18875122070312,-342.8668212890625,-853.8292236328125
2026-06-09T10:31:01.355861,-1122.41064453125,-515.180908203125,-351.7308349609375,-182.19711303710938,-342.8860168457031,-853.81787109375
2026-06-09T10:31:01.365861,-1122.420654296875,-515.1937255859375,-351.7291259765625,-182.185302734375,-342.86395263671875,-853.8453979492188
2026-06-09T10:31:01.375861,-1122.4102783203125,-515.1851196289062,-351.72760009765625,-182.19436645507812,-342.85516357421875,-853.849365234375
2026-06-09T10:31:01.385861,-1122.4295654296875,-515.1884765625,-351.7215270996094,-182.18890380859375,-342.8758544921875,-853.8252563476562
2026-06-09T10:31:01.395861,-1122.40625,-515.1810913085938,-351.730224609375,-182.1885986328125,-342.8805236816406,-853.8333740234375
2026-06-09T10:31:01.405861,-1122.412353515625,-515.1929931640625,-351.7231140136719,-182.1912384033203,-342.8803405761719,-853.82080078125
2026-06-09T10:31:01.415861,-1122.418701171875,-515.1824340820312,-351.7278137207031,-182.1903533935547,-342.8843688964844,-853.837646484375
2026-06-09T10:31:01.425861,-1122.4146728515625,-515.183349609375,-351.716064453125,-182.1973114013672,-342.8752746582031,-853.826904296875
2026-06-09T10:31:01.435861,-1122.41552734375,-515.1917114257812,-351.741943359375,-182.1819610595703,-342.8825988769531,-853.8289794921875
2026-06-09T10:31:01.445861,-1122.41455078125,-515.1773681640625,-351.71148681640625,-182.196533203125,-342.8760070800781,-853.8253784179688
2026-06-09T10:31:01.455861,-1122.413330078125,-515.1835327148438,-351.72802734375,-182.1863250732422,-342.8676452636719,-853.8365478515625
2026-06-09T10:31:01.465861,-1122.4063720703125,-515.1832885742188,-351.7214050292969,-182.19778442382812,-342.7667541503906,-854.0451049804688
2026-06-09T10:31:01.475861,-1122.4212646484375,-515.1798706054688,-351.7232360839844,-182.18698120117188,-342.7890319824219,-853.955810546875
2026-06-09T10:31:01.485861,-1122.4117431640625,-515.1851806640625,-351.72625732421875,-182.18690490722656,-342.7652282714844,-853.9942016601562
2026-06-09T10:31:01.495861,-1122.4140625,-515.1913452148438,-351.717529296875,-182.1878204345703,-342.8450012207031,-853.93408203125
2026-06-09T10:31:01.505861,-1122.410888671875,-515.18994140625,-351.73675537109375,-182.19918823242188,-342.8298645019531,-853.9346923828125
2026-06-09T10:31:01.515861,-1122.4149169921875,-515.177490234375,-351.7186279296875,-182.17845153808594,-342.8511047363281,-853.9191284179688
2026-06-09T10:31:01.525861,-1122.4097900390625,-515.1857299804688,-351.7268371582031,-182.19200134277344,-342.8629150390625,-853.8756103515625
2026-06-09T10:31:01.535861,-1122.42529296875,-515.1821899414062,-351.7235107421875,-182.19247436523438,-342.85662841796875,-853.875244140625
2026-06-09T10:31:01.545861,-1122.4178466796875,-515.1859130859375,-351.7304992675781,-182.18621826171875,-342.8808898925781,-853.8528442382812
2026-06-09T10:31:01.555861,-1122.4310302734375,-515.1923828125,-351.72991943359375,-182.1925506591797,-342.8580017089844,-853.8470458984375
2026-06-09T10:31:01.565861,-1122.4117431640625,-515.1785888671875,-351.7252502441406,-182.1929168701172,-342.8773193359375,-853.8306884765625
2026-06-09T10:31:01.575861,-1122.4259033203125,-515.1753540039062,-351.7215270996094,-182.18609619140625,-342.8831481933594,-853.8211059570312
2026-06-09T10:31:01.585860,-1122.4053955078125,-515.1822509765625,-351.7245788574219,-182.18463134765625,-342.8779602050781,-853.8260498046875
2026-06-09T10:31:01.595861,-1122.4163818359375,-515.1843872070312,-351.721923828125,-182.1946563720703,-342.8857421875,-853.827880859375
2026-06-09T10:31:01.605861,-1122.4171142578125,-515.195556640625,-351.7335510253906,-182.19361877441406,-342.88214111328125,-853.8173217773438
2026-06-09T10:31:01.615861,-1122.4114990234375,-515.18701171875,-351.721923828125,-182.1868896484375,-342.8838195800781,-853.8246459960938
2026-06-09T10:31:01.625861,-1122.41748046875,-515.1925048828125,-351.7224426269531,-182.18894958496094,-342.8719177246094,-853.826904296875
2026-06-09T10:31:01.635861,-1122.4205322265625,-515.1824340820312,-351.7134094238281,-182.18699645996094,-342.8878479003906,-853.8265380859375
2026-06-09T10:31:01.645861,-1122.425537109375,-515.1866455078125,-351.72344970703125,-182.19070434570312,-342.8698425292969,-853.826904296875
2026-06-09T10:31:01.655861,-1122.4193115234375,-515.1843872070312,-351.7298889160156,-182.18936157226562,-342.89495849609375,-853.8223266601562
2026-06-09T10:31:01.665861,-1122.408935546875,-515.17236328125,-351.72698974609375,-182.1900177001953,-342.8702392578125,-853.8218383789062
2026-06-09T10:31:01.675861,-1122.4169921875,-515.1854858398438,-351.71954345703125,-182.19549560546875,-342.85931396484375,-853.8409423828125
2026-06-09T10:31:01.685861,-1122.4161376953125,-515.18212890625,-351.7258605957031,-182.18911743164062,-342.8740234375,-853.8267211914062
2026-06-09T10:31:01.695861,-1122.410888671875,-515.1782836914062,-351.7256164550781,-182.20059204101562,-342.87445068359375,-853.8284912109375
2026-06-09T10:31:01.705861,-1122.4114990234375,-515.1867065429688,-351.7252502441406,-182.18739318847656,-342.8680419921875,-853.8353881835938
2026-06-09T10:31:01.715861,-1122.409423828125,-515.1861572265625,-351.73199462890625,-182.19723510742188,-342.8749084472656,-853.8219604492188
2026-06-09T10:31:01.725861,-1122.403076171875,-515.1882934570312,-351.7245178222656,-182.18711853027344,-342.87847900390625,-853.8203125
2026-06-09T10:31:01.735861,-1122.4190673828125,-515.1925048828125,-351.724365234375,-182.18577575683594,-342.86895751953125,-853.8214111328125
2026-06-09T10:31:01.745861,-1122.41259765625,-515.178955078125,-351.72430419921875,-182.19000244140625,-342.87469482421875,-853.824951171875
2026-06-09T10:31:01.755861,-1122.416259765625,-515.1838989257812,-351.72589111328125,-182.19253540039062,-342.87481689453125,-853.8272705078125
2026-06-09T10:31:01.765861,-1122.4263916015625,-515.1748657226562,-351.732666015625,-182.1861572265625,-342.88409423828125,-853.8248291015625
2026-06-09T10:31:01.775861,-1122.42529296875,-515.1840209960938,-351.71990966796875,-182.19415283203125,-342.8772277832031,-853.8168334960938
2026-06-09T10:31:01.785861,-1122.4169921875,-515.1947631835938,-351.7200927734375,-182.1876678466797,-342.8763732910156,-853.8168334960938
2026-06-09T10:31:01.795861,-1122.4166259765625,-515.1792602539062,-351.7252197265625,-182.18601989746094,-342.8554382324219,-853.828369140625
2026-06-09T10:31:01.805861,-1122.427490234375,-515.1920776367188,-351.7182312011719,-182.194091796875,-342.8770751953125,-853.8256225585938
2026-06-09T10:31:01.815861,-1122.421142578125,-515.1721801757812,-351.7403259277344,-182.1897735595703,-342.8758544921875,-853.8211059570312
2026-06-09T10:31:01.825861,-1122.4259033203125,-515.188720703125,-351.71905517578125,-182.1957550048828,-342.8901672363281,-853.82666015625
2026-06-09T10:31:01.835861,-1122.423828125,-515.1784057617188,-351.7237243652344,-182.1856231689453,-342.8630065917969,-853.8313598632812
2026-06-09T10:31:01.845861,-1122.4189453125,-515.1859741210938,-351.7196350097656,-182.19647216796875,-342.8683166503906,-853.8263549804688
2026-06-09T10:31:01.855861,-1122.4149169921875,-515.1844482421875,-351.7301025390625,-182.18692016601562,-342.8662109375,-853.8369140625
2026-06-09T10:31:01.865861,-1122.4140625,-515.1871948242188,-351.7251281738281,-182.18832397460938,-342.8615417480469,-853.8302612304688
2026-06-09T10:31:01.875861,-1122.4053955078125,-515.18359375,-351.732177734375,-182.1866912841797,-342.8477783203125,-853.835693359375
2026-06-09T10:31:01.885861,-1122.4061279296875,-515.1824340820312,-351.72210693359375,-182.19004821777344,-342.8441162109375,-853.81494140625
2026-06-09T10:31:01.895861,-1122.407958984375,-515.1900634765625,-351.725341796875,-182.18836975097656,-342.8565368652344,-853.8693237304688
2026-06-09T10:31:01.905861,-1122.405517578125,-515.1790771484375,-351.7160949707031,-182.19432067871094,-342.85003662109375,-853.8630981445312
2026-06-09T10:31:01.915861,-1122.4219970703125,-515.1962280273438,-351.7200012207031,-182.18544006347656,-342.8450012207031,-853.8766479492188
2026-06-09T10:31:01.925861,-1122.417236328125,-515.182373046875,-351.7330017089844,-182.19522094726562,-342.84222412109375,-853.8591918945312
2026-06-09T10:31:01.935861,-1122.415283203125,-515.1936645507812,-351.71124267578125,-182.18626403808594,-342.7517395019531,-853.8998413085938
2026-06-09T10:31:01.945861,-1122.414306640625,-515.182861328125,-351.7322692871094,-182.19406127929688,-342.72308349609375,-853.8916015625
2026-06-09T10:31:01.955861,-1122.4117431640625,-515.1820068359375,-351.7179260253906,-182.19210815429688,-342.53924560546875,-854.1231689453125
2026-06-09T10:31:01.965861,-1122.4097900390625,-515.180908203125,-351.725341796875,-182.18991088867188,-342.6591491699219,-853.9605102539062
2026-06-09T10:31:01.975861,-1122.4161376953125,-515.1871337890625,-351.72247314453125,-182.19264221191406,-342.6157531738281,-854.0265502929688
2026-06-09T10:31:01.985861,-1122.42578125,-515.1834716796875,-351.7275695800781,-182.1861114501953,-342.7917175292969,-853.8703002929688
2026-06-09T10:31:01.995861,-1122.4111328125,-515.1908569335938,-351.7242126464844,-182.1879119873047,-342.7848205566406,-853.8826904296875
2026-06-09T10:31:02.005861,-1122.4212646484375,-515.1876220703125,-351.72869873046875,-182.1870574951172,-342.7420654296875,-854.0449829101562
2026-06-09T10:31:02.015861,-1122.413330078125,-515.1864013671875,-351.73529052734375,-182.19529724121094,-342.7578430175781,-853.98291015625
2026-06-09T10:31:02.025861,-1122.4150390625,-515.1902465820312,-351.7223205566406,-182.18922424316406,-342.7430114746094,-853.98876953125
2026-06-09T10:31:02.035861,-1122.41748046875,-515.1842041015625,-351.73187255859375,-182.19325256347656,-342.83746337890625,-853.9472045898438
2026-06-09T10:31:02.045861,-1122.41552734375,-515.1896362304688,-351.7146911621094,-182.1886444091797,-342.8127746582031,-853.9252319335938
2026-06-09T10:31:02.055861,-1122.4195556640625,-515.1868896484375,-351.7277526855469,-182.18600463867188,-342.82763671875,-853.930419921875
2026-06-09T10:31:02.065861,-1122.40966796875,-515.1880493164062,-351.7214050292969,-182.19381713867188,-342.8316955566406,-853.8904418945312
2026-06-09T10:31:02.075861,-1122.4237060546875,-515.1932983398438,-351.7257080078125,-182.191162109375,-342.8436279296875,-853.8805541992188
2026-06-09T10:31:02.085861,-1122.410400390625,-515.1812744140625,-351.7301025390625,-182.19174194335938,-342.8718566894531,-853.8568115234375
2026-06-09T10:31:02.095861,-1122.407470703125,-515.1832885742188,-351.7258605957031,-182.19424438476562,-342.76361083984375,-854.042724609375
2026-06-09T10:31:02.105861,-1122.411865234375,-515.179931640625,-351.7232666015625,-182.19253540039062,-342.80853271484375,-853.961669921875
2026-06-09T10:31:02.115861,-1122.40771484375,-515.1859130859375,-351.72137451171875,-182.1836395263672,-342.74652099609375,-853.9888305664062
2026-06-09T10:31:02.125861,-1122.406982421875,-515.1825561523438,-351.72296142578125,-182.19076538085938,-342.7591552734375,-853.9961547851562
2026-06-09T10:31:02.135861,-1122.40673828125,-515.199462890625,-351.72833251953125,-182.19720458984375,-342.76129150390625,-853.9771118164062
2026-06-09T10:31:02.145861,-1122.419677734375,-515.1859741210938,-351.72540283203125,-182.19161987304688,-342.7666931152344,-853.9647216796875
2026-06-09T10:31:02.155861,-1122.4114990234375,-515.203369140625,-351.7304382324219,-182.19418334960938,-342.76910400390625,-853.9408569335938
2026-06-09T10:31:02.165861,-1122.420654296875,-515.1867065429688,-351.7218017578125,-182.18731689453125,-342.8433837890625,-853.9037475585938
2026-06-09T10:31:02.175861,-1122.421875,-515.19189453125,-351.7191162109375,-182.1977996826172,-342.8404846191406,-853.9130249023438
