timestamp,robot_x,robot_y,speakerL_x,speakerL_y,speakerR_x,speakerR_y
2026-06-02T11:48:40.758007,-1115.3419189453125,-206.65689086914062,-325.14434814453125,93.74169158935547,-357.9920349121094,-587.1334228515625
2026-06-02T11:48:40.767356,-1115.3470458984375,-206.6502227783203,-325.1491394042969,93.74066925048828,-357.9853820800781,-587.125
2026-06-02T11:48:40.778776,-1115.35107421875,-206.65609741210938,-325.15325927734375,93.73847198486328,-358.0020751953125,-587.12353515625
2026-06-02T11:48:40.787801,-1115.3560791015625,-206.65480041503906,-325.1535949707031,93.73908996582031,-357.9898376464844,-587.1259765625
2026-06-02T11:48:40.797940,-1115.3546142578125,-206.65061950683594,-325.1473693847656,93.74598693847656,-357.9957275390625,-587.1231079101562
2026-06-02T11:48:40.807976,-1115.354736328125,-206.6542205810547,-325.14971923828125,93.73480987548828,-357.99188232421875,-587.1264038085938
2026-06-02T11:48:40.817976,-1115.343505859375,-206.65171813964844,-325.140380859375,93.7493667602539,-358.0031433105469,-587.093017578125
2026-06-02T11:48:40.827976,-1115.3524169921875,-206.63967895507812,-325.1524963378906,93.7400894165039,-357.9886474609375,-587.1243896484375
2026-06-02T11:48:40.837976,-1115.3443603515625,-206.65379333496094,-325.14678955078125,93.7424087524414,-357.99755859375,-587.0906982421875
2026-06-02T11:48:40.847976,-1115.3465576171875,-206.6497344970703,-325.1551818847656,93.73654174804688,-357.9961853027344,-587.130859375
2026-06-02T11:48:40.857976,-1115.3382568359375,-206.6553955078125,-325.1513671875,93.73493194580078,-357.99615478515625,-587.1026000976562
2026-06-02T11:48:40.867976,-1115.352294921875,-206.6459197998047,-325.14935302734375,93.73892974853516,-358.0019226074219,-587.128173828125
2026-06-02T11:48:40.877976,-1115.3419189453125,-206.6504669189453,-325.1552429199219,93.73603057861328,-357.99737548828125,-587.1270751953125
2026-06-02T11:48:40.887976,-1115.35693359375,-206.652099609375,-325.1485290527344,93.7355728149414,-357.989013671875,-587.1261596679688
2026-06-02T11:48:40.897976,-1115.344482421875,-206.6550750732422,-325.14947509765625,93.736083984375,-357.9896545410156,-587.0923461914062
2026-06-02T11:48:40.907976,-1115.341796875,-206.6434326171875,-325.144775390625,93.74241638183594,-358.0115661621094,-587.12890625
2026-06-02T11:48:40.917976,-1115.3466796875,-206.66033935546875,-325.1557312011719,93.73887634277344,-357.9865417480469,-587.1312255859375
2026-06-02T11:48:40.927976,-1115.3387451171875,-206.64334106445312,-325.1469421386719,93.7383041381836,-357.9903564453125,-587.1270751953125
2026-06-02T11:48:40.937976,-1115.3468017578125,-206.65655517578125,-325.1488037109375,93.74478149414062,-357.9844970703125,-587.1309204101562
2026-06-02T11:48:40.947976,-1115.3533935546875,-206.65524291992188,-325.15118408203125,93.73497772216797,-357.9862365722656,-587.1278686523438
2026-06-02T11:48:40.957976,-1115.3370361328125,-206.65260314941406,-325.15020751953125,93.74662780761719,-357.988037109375,-587.1260375976562
2026-06-02T11:48:40.967976,-1115.35791015625,-206.64724731445312,-325.1533203125,93.7345962524414,-357.993408203125,-587.1222534179688
2026-06-02T11:48:40.977976,-1115.3511962890625,-206.64230346679688,-325.1502990722656,93.74407958984375,-357.9852600097656,-587.1195068359375
2026-06-02T11:48:40.987976,-1115.35205078125,-206.65139770507812,-325.1492919921875,93.735595703125,-358.00225830078125,-587.1228637695312
2026-06-02T11:48:40.997976,-1115.3482666015625,-206.64321899414062,-325.147216796875,93.74336242675781,-357.9830322265625,-587.1347045898438
2026-06-02T11:48:41.007976,-1115.3450927734375,-206.65646362304688,-325.15478515625,93.73605346679688,-357.9985656738281,-587.1214599609375
2026-06-02T11:48:41.017976,-1115.345458984375,-206.64663696289062,-325.15301513671875,93.74100494384766,-357.99932861328125,-587.1195068359375
2026-06-02T11:48:41.027976,-1115.353271484375,-206.65505981445312,-325.1448974609375,93.7348403930664,-357.98699951171875,-587.1310424804688
2026-06-02T11:48:41.037976,-1115.3482666015625,-206.64852905273438,-325.155517578125,93.73860168457031,-357.997314453125,-587.1194458007812
