timestamp,dB_SPL,-90.0,-87.0,-84.0,-81.0,-78.0,-75.0,-72.0,-69.0,-66.0,-63.0,-60.0,-57.0,-54.0,-51.0,-48.0,-45.0,-42.0,-39.0,-36.0,-33.0,-30.0,-27.0,-24.0,-21.0,-18.0,-15.0,-12.0,-9.0,-6.0,-3.0,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0,27.0,30.0,33.0,36.0,39.0,42.0,45.0,48.0,51.0,54.0,57.0,60.0,63.0,66.0,69.0,72.0,75.0,78.0,81.0,84.0,87.0,90.0
2026-06-02 12:02:29.974465,[94.81227591],4.1092207110512285e-07,4.115827565778702e-07,4.13672482694019e-07,4.175427443356385e-07,4.238736067533147e-07,4.338109183969983e-07,4.491444170920247e-07,4.7250058942041755e-07,5.075028286231752e-07,5.588270718867077e-07,6.320624377260612e-07,7.332872778215303e-07,8.683075291569924e-07,1.0415873970714297e-06,1.2550276901429132e-06,1.50688404880091e-06,1.791206902284084e-06,2.0981540180554175e-06,2.4153220531508704e-06,2.729879273985104e-06,3.0308711707505164e-06,3.3108145453916836e-06,3.5658011629580595e-06,3.793884009707339e-06,3.99236745484173e-06,4.155377429164623e-06,4.273277139247614e-06,4.334839090643385e-06,4.33174167771339e-06,4.2635448179780556e-06,4.140615955614816e-06,3.983050938570165e-06,3.815340063427564e-06,3.6585771502961565e-06,3.523339672933912e-06,3.4062504332750502e-06,3.2916917857582803e-06,3.1579501608703748e-06,2.985291524065538e-06,2.7628944623625228e-06,2.4923245675071492e-06,2.186811984170184e-06,1.867195971551839e-06,1.5563718023673944e-06,1.2741741122957923e-06,1.034034211583576e-06,8.418640953484827e-07,6.968458172440741e-07,5.933724043428684e-07,5.233242122694142e-07,4.780606095499275e-07,4.498034406374823e-07,4.3235734347488313e-07,4.212861335508656e-07,4.137353343684532e-07,4.080846313959562e-07,4.035671637285427e-07,3.999360074031889e-07,3.9721065854461296e-07,3.95505034051388e-07,3.94923116169833e-07
2026-06-02 12:02:30.010537,[70.79534861],5.703680311802162e-09,5.723571917113671e-09,5.783467678338618e-09,5.884032102498831e-09,6.0263749988228145e-09,6.212042025212759e-09,6.4429711881761894e-09,6.7213774334165936e-09,7.049513331387398e-09,7.429250498491005e-09,7.861449121330602e-09,8.345148712653002e-09,8.87673132367867e-09,9.449365997263526e-09,1.0053190056106177e-08,1.0676726001070285e-08,1.1309855657168582e-08,1.1948188640280476e-08,1.259789419189663e-08,1.3279224104248762e-08,1.4026444895174987e-08,1.4882203314429257e-08,1.588578392915586e-08,1.705712898811301e-08,1.8381100402124646e-08,1.9798025533891574e-08,2.1205903061378777e-08,2.2476356273762746e-08,2.3481389638022424e-08,2.4123254790536957e-08,2.4357570164424567e-08,2.4201630197645793e-08,2.3725128059409233e-08,2.302707517250069e-08,2.2207605403240787e-08,2.134448078178051e-08,2.0481223335645055e-08,1.9628532434119367e-08,1.8775561809420235e-08,1.790482597313539e-08,1.7004696794721395e-08,1.6075891826427507e-08,1.5131503934923617e-08,1.419253431784638e-08,1.3281842232072984e-08,1.2419011565264357e-08,1.1617472021535309e-08,1.088399866588352e-08,1.0219909442493142e-08,9.623014266581188e-09,9.089517898222792e-09,8.615418963700014e-09,8.197283912880446e-09,7.832499929588438e-09,7.519203938419545e-09,7.256078272709137e-09,7.0421462231431096e-09,6.876633558015842e-09,6.7589088960145845e-09,6.688484325855484e-09,6.66504577761165e-09
2026-06-02 12:02:30.037429,[65.28626133],2.3234476839295677e-09,2.334275274234801e-09,2.366953268421378e-09,2.4220463087841746e-09,2.5004229189301255e-09,2.603138483084622e-09,2.731256518095474e-09,2.8855971418365938e-09,3.0664045827990843e-09,3.272934042219258e-09,3.502973985033393e-09,3.75234436051743e-09,4.014444452174273e-09,4.279963578688793e-09,4.536906884529542e-09,4.771113826404544e-09,4.967438304193081e-09,5.1116913147720236e-09,5.193297076903847e-09,5.208377259057513e-09,5.162687801292339e-09,5.073572513188161e-09,4.969996030426313e-09,4.889911272194371e-09,4.874775016742298e-09,4.961881268928838e-09,5.176091776162908e-09,5.5231379049430255e-09,5.9866019090015645e-09,6.52982378025498e-09,7.1025282332664275e-09,7.650442195663738e-09,8.125196911679314e-09,8.491806299507768e-09,8.731990487116434e-09,8.843140369774558e-09,8.83414169266339e-09,8.720040967481263e-09,8.517437304722754e-09,8.241722410128439e-09,7.906310031332818e-09,7.523237285245945e-09,7.10422395023644e-09,6.661424749506773e-09,6.207507276872093e-09,5.755097104800655e-09,5.315887973401604e-09,4.899772563601662e-09,4.5142567185819795e-09,4.164265325757667e-09,3.8523089617028715e-09,3.5788980399252813e-09,3.3430700952389748e-09,3.142917929145976e-09,2.9760473688350935e-09,2.8399340014184234e-09,2.7321780609696786e-09,2.6506732534638346e-09,2.593711056190108e-09,2.560040925422603e-09,2.5489025209466613e-09
2026-06-02 12:02:30.140735,[94.83514977],4.191075244976178e-07,4.1984113010384386e-07,4.2215356429301555e-07,4.2640793758968237e-07,4.3330283749701857e-07,4.4400801888617786e-07,4.603398884636081e-07,4.849502699219068e-07,5.214807173467029e-07,5.746105674668529e-07,6.499087849559216e-07,7.534012957769802e-07,8.908028262500547e-07,1.0664461029904911e-06,1.2820666976718926e-06,1.5357378715956338e-06,1.8213372521252648e-06,2.1288929594100373e-06,2.4459487380607443e-06,2.7597208017085308e-06,3.059408659485726e-06,3.337769737731674e-06,3.591180226641667e-06,3.817964963432505e-06,4.015633688681934e-06,4.178416516413456e-06,4.296674527657658e-06,4.359095197148721e-06,4.35722823010885e-06,4.290497619068338e-06,4.169145666377743e-06,4.013148878850871e-06,3.846864702356823e-06,3.6912240767238134e-06,3.556613942833377e-06,3.4394663699209918e-06,3.3240180174944846e-06,3.1885004648998302e-06,3.013243303456965e-06,2.7876050482504184e-06,2.5134156198097863e-06,2.2042029846360504e-06,1.8810837617968112e-06,1.5671677374421573e-06,1.2824189310144167e-06,1.0403117420455543e-06,8.467299964434501e-07,7.007798333371245e-07,5.96755148261393e-07,5.264342520880699e-07,4.810852112234409e-07,4.528562650297677e-07,4.354977825191846e-07,4.2453686655101513e-07,4.170964350614089e-07,4.1154383787579023e-07,4.071066812067203e-07,4.0353654427782435e-07,4.0085344681844426e-07,3.9917249164504267e-07,3.985986693116749e-07
2026-06-02 12:02:30.167367,[94.83514977],4.191075244976178e-07,4.1984113010384386e-07,4.2215356429301555e-07,4.2640793758968237e-07,4.3330283749701857e-07,4.4400801888617786e-07,4.603398884636081e-07,4.849502699219068e-07,5.214807173467029e-07,5.746105674668529e-07,6.499087849559216e-07,7.534012957769802e-07,8.908028262500547e-07,1.0664461029904911e-06,1.2820666976718926e-06,1.5357378715956338e-06,1.8213372521252648e-06,2.1288929594100373e-06,2.4459487380607443e-06,2.7597208017085308e-06,3.059408659485726e-06,3.337769737731674e-06,3.591180226641667e-06,3.817964963432505e-06,4.015633688681934e-06,4.178416516413456e-06,4.296674527657658e-06,4.359095197148721e-06,4.35722823010885e-06,4.290497619068338e-06,4.169145666377743e-06,4.013148878850871e-06,3.846864702356823e-06,3.6912240767238134e-06,3.556613942833377e-06,3.4394663699209918e-06,3.3240180174944846e-06,3.1885004648998302e-06,3.013243303456965e-06,2.7876050482504184e-06,2.5134156198097863e-06,2.2042029846360504e-06,1.8810837617968112e-06,1.5671677374421573e-06,1.2824189310144167e-06,1.0403117420455543e-06,8.467299964434501e-07,7.007798333371245e-07,5.96755148261393e-07,5.264342520880699e-07,4.810852112234409e-07,4.528562650297677e-07,4.354977825191846e-07,4.2453686655101513e-07,4.170964350614089e-07,4.1154383787579023e-07,4.071066812067203e-07,4.0353654427782435e-07,4.0085344681844426e-07,3.9917249164504267e-07,3.985986693116749e-07
2026-06-02 12:02:30.194564,[70.74562584],5.486134809911687e-09,5.507200259622598e-09,5.570573407847046e-09,5.67676013556087e-09,5.826518199219496e-09,6.020715834712363e-09,6.2601060695540536e-09,6.544989559355393e-09,6.874739631211623e-09,7.247183431755256e-09,7.657887458889008e-09,8.09949649806635e-09,8.561419708214555e-09,9.030313026889987e-09,9.49189539455195e-09,9.934537962038785e-09,1.0354654441725812e-08,1.0763140611681384e-08,1.1191075147530671e-08,1.1691959324889868e-08,1.233750891873812e-08,1.3205000680900549e-08,1.435666404427518e-08,1.581514572802214e-08,1.7542391987338778e-08,1.943064159024432e-08,2.131218136249443e-08,2.298894515231621e-08,2.4275601120000475e-08,2.5043539875967663e-08,2.525126702882239e-08,2.4950599455734147e-08,2.4266564662810277e-08,2.3358471980833138e-08,2.2376080648424183e-08,2.1425425119514974e-08,2.055377253179365e-08,1.9755083382552217e-08,1.898997675401777e-08,1.821044638114019e-08,1.7380232418052206e-08,1.6485575034278943e-08,1.5535778553667526e-08,1.4556555875367425e-08,1.3580520707554618e-08,1.2638627364296008e-08,1.175470892947173e-08,1.0943516197558138e-08,1.0211460213866314e-08,9.558799983546162e-09,8.982139292987138e-09,8.476508946129051e-09,8.036750600965518e-09,7.658235137643377e-09,7.3371036357287445e-09,7.070245024140065e-09,6.855178273189123e-09,6.689938783304579e-09,6.573009110784565e-09,6.503295338744788e-09,6.480132036248268e-09
2026-06-02 12:02:30.348177,[94.89415305],4.289757617413446e-07,4.297119054729137e-07,4.3202969973573033e-07,4.3628563770348416e-07,4.4316780664489796e-07,4.5383251020973476e-07,4.700812862559228e-07,4.945519197637642e-07,5.308757019315007e-07,5.837288828791683e-07,6.586878380765897e-07,7.617988414269454e-07,8.98810556062885e-07,1.0741014075181152e-06,1.2894600623583655e-06,1.5430142671409502e-06,1.8286917289376896e-06,2.1365628675821904e-06,2.4542063921246422e-06,2.768869614145327e-06,3.0697820064030216e-06,3.34972587188544e-06,3.605081216711385e-06,3.834127079750211e-06,4.034244398912261e-06,4.199429485993341e-06,4.319713737876336e-06,4.3834130059068715e-06,4.3817598089339225e-06,4.314030745305415e-06,4.190585020148283e-06,4.031812185515746e-06,3.862722845905498e-06,3.7050025269132452e-06,3.5697099903497394e-06,3.4536930873906377e-06,3.3412400793906e-06,3.210258476868682e-06,3.0404616790890587e-06,2.8204471050033765e-06,2.551302704648731e-06,2.2459698876530356e-06,1.925214174488981e-06,1.6120463696957359e-06,1.3265480484104145e-06,1.0824612042957963e-06,8.860124854351976e-07,7.366604233369017e-07,6.290139553091624e-07,5.551030746417739e-07,5.063761360599506e-07,4.750948685161816e-07,4.5506798259846684e-07,4.418399559789145e-07,4.3252380811508034e-07,4.254613159360029e-07,4.1984779216949153e-07,4.154022148648106e-07,4.121159914508464e-07,4.100822965578163e-07,4.0939244089441417e-07
2026-06-02 12:02:30.374379,[94.89415305],4.289757617413446e-07,4.297119054729137e-07,4.3202969973573033e-07,4.3628563770348416e-07,4.4316780664489796e-07,4.5383251020973476e-07,4.700812862559228e-07,4.945519197637642e-07,5.308757019315007e-07,5.837288828791683e-07,6.586878380765897e-07,7.617988414269454e-07,8.98810556062885e-07,1.0741014075181152e-06,1.2894600623583655e-06,1.5430142671409502e-06,1.8286917289376896e-06,2.1365628675821904e-06,2.4542063921246422e-06,2.768869614145327e-06,3.0697820064030216e-06,3.34972587188544e-06,3.605081216711385e-06,3.834127079750211e-06,4.034244398912261e-06,4.199429485993341e-06,4.319713737876336e-06,4.3834130059068715e-06,4.3817598089339225e-06,4.314030745305415e-06,4.190585020148283e-06,4.031812185515746e-06,3.862722845905498e-06,3.7050025269132452e-06,3.5697099903497394e-06,3.4536930873906377e-06,3.3412400793906e-06,3.210258476868682e-06,3.0404616790890587e-06,2.8204471050033765e-06,2.551302704648731e-06,2.2459698876530356e-06,1.925214174488981e-06,1.6120463696957359e-06,1.3265480484104145e-06,1.0824612042957963e-06,8.860124854351976e-07,7.366604233369017e-07,6.290139553091624e-07,5.551030746417739e-07,5.063761360599506e-07,4.750948685161816e-07,4.5506798259846684e-07,4.418399559789145e-07,4.3252380811508034e-07,4.254613159360029e-07,4.1984779216949153e-07,4.154022148648106e-07,4.121159914508464e-07,4.100822965578163e-07,4.0939244089441417e-07
2026-06-02 12:02:30.400599,[71.19775764],4.428908996184897e-09,4.443053328736649e-09,4.485464277465859e-09,4.556058620998579e-09,4.654642261845437e-09,4.7808324467977145e-09,4.933959736195367e-09,5.112962126083493e-09,5.316292080336788e-09,5.541873447980173e-09,5.787174107095727e-09,6.0495039462720205e-09,6.326699925502652e-09,6.618396723668703e-09,6.928055722511501e-09,7.2657703669143256e-09,7.651521050587733e-09,8.118010982034172e-09,8.711587103032919e-09,9.48930799883763e-09,1.0510362881613334e-08,1.182115060294547e-08,1.3435499253079413e-08,1.5314318338003974e-08,1.7351390107714685e-08,1.9372644120378668e-08,2.11540224340669e-08,2.245786828805968e-08,2.3081064866926198e-08,2.290250645118496e-08,2.19156214843965e-08,2.0235030900387187e-08,1.8074222677254595e-08,1.57004490837833e-08,1.3380164464157188e-08,1.1330429114191722e-08,9.688284256011405e-09,8.503013669999719e-09,7.748615666528866e-09,7.3485950299069716e-09,7.203725578852773e-09,7.2153197294675125e-09,7.30017594035608e-09,7.396962893941016e-09,7.466141420284448e-09,7.486304090630698e-09,7.4494018088780204e-09,7.3563780274959166e-09,7.213806370859391e-09,7.031521506117159e-09,6.820983461576489e-09,6.594111261153661e-09,6.3624199396265794e-09,6.1363926477198996e-09,5.925072329954773e-09,5.735865386628447e-09,5.574532740806334e-09,5.445322498543198e-09,5.3511853697247915e-09,5.294012688046157e-09,5.274845003147134e-09
